,FreeCirculation,EDITION,Format,Year,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants
10,0,Wednesday,B,2017,flesherton,advance,dundalk herald publishing,1221,ON,1221,dundalk herald publishing,"['flesherton ,ON, Canada']",9804.0,9520.0,3.0,5299.0,3904.0,11.1,882.51,43.9,8110.0,1915.0,2345.0,3850.0,235.0,1205.0,8115.0,7830.0,30715.0,9715.0,8975.0,715.0
11,0,Thursday,T,2014,woodbridge,advertiser,beverley and karl mallette,2750,ON,2750,beverley and karl mallette,"['woodbridge ,ON, Canada']",306233.0,288301.0,6.2,96657.0,94253.0,1119.4,273.56,39.2,246655.0,43720.0,61895.0,141050.0,7015.0,79310.0,246655.0,234815.0,35540.0,304145.0,159300.0,140960.0
12,23,Wednesday,T,2014,mitchell,advocate,sun media corporation,2036,ON,2059,sun media corporation,"['mitchell ,ON, Canada']",8865.0,8919.0,-0.6,3500.0,3364.0,15.3,579.36,40.3,6985.0,1495.0,2210.0,3285.0,160.0,770.0,6990.0,6795.0,37529.0,8730.0,8255.0,455.0
13,22,Wednesday,T,2015,mitchell,advocate,sun media corporation,1977,ON,1999,sun media corporation,"['mitchell ,ON, Canada']",8865.0,8919.0,-0.6,3500.0,3364.0,15.3,579.36,40.3,6985.0,1495.0,2210.0,3285.0,160.0,770.0,6990.0,6795.0,37529.0,8730.0,8255.0,455.0
14,29,Wednesday,T,2016,mitchell,advocate,sun media corporation,1841,ON,1870,postmedia network inc.,"['mitchell ,ON, Canada']",8865.0,8919.0,-0.6,3500.0,3364.0,15.3,579.36,40.3,6985.0,1495.0,2210.0,3285.0,160.0,770.0,6990.0,6795.0,37529.0,8730.0,8255.0,455.0
15,18,Wednesday,T,2017,mitchell,advocate,postmedia network inc.,1745,ON,1763,postmedia network inc.,"['mitchell ,ON, Canada']",8865.0,8919.0,-0.6,3500.0,3364.0,15.3,579.36,40.3,6985.0,1495.0,2210.0,3285.0,160.0,770.0,6990.0,6795.0,37529.0,8730.0,8255.0,455.0
16,0,Thursday,T,2014,strathroy,age dispatch,sun media corporation,1480,ON,1480,sun media corporation,"['strathroy ,ON, Canada']",20867.0,20978.0,-0.5,8455.0,8294.0,77.1,270.77,42.3,17005.0,4005.0,4995.0,8005.0,215.0,1990.0,17005.0,16430.0,35032.0,20535.0,17940.0,2585.0
17,0,Thursday,T,2015,strathroy,age dispatch,sun media corporation,843,ON,843,sun media corporation,"['strathroy ,ON, Canada']",20867.0,20978.0,-0.5,8455.0,8294.0,77.1,270.77,42.3,17005.0,4005.0,4995.0,8005.0,215.0,1990.0,17005.0,16430.0,35032.0,20535.0,17940.0,2585.0
18,0,Thursday,T,2016,strathroy,age dispatch,sun media corporation,843,ON,843,postmedia network inc.,"['strathroy ,ON, Canada']",20867.0,20978.0,-0.5,8455.0,8294.0,77.1,270.77,42.3,17005.0,4005.0,4995.0,8005.0,215.0,1990.0,17005.0,16430.0,35032.0,20535.0,17940.0,2585.0
19,0,Thursday,T,2017,strathroy,age dispatch,postmedia network inc.,843,ON,843,postmedia network inc.,"['strathroy ,ON, Canada']",20867.0,20978.0,-0.5,8455.0,8294.0,77.1,270.77,42.3,17005.0,4005.0,4995.0,8005.0,215.0,1990.0,17005.0,16430.0,35032.0,20535.0,17940.0,2585.0
20,0,Thursday,T,2018,strathroy,age dispatch,postmedia network inc.,843,ON,843,postmedia network inc.,"['strathroy ,ON, Canada']",20867.0,20978.0,-0.5,8455.0,8294.0,77.1,270.77,42.3,17005.0,4005.0,4995.0,8005.0,215.0,1990.0,17005.0,16430.0,35032.0,20535.0,17940.0,2585.0
21,15150,Thursday,T,2019,strathroy&middlesex,age dispatch,postmedia network inc.,0,ON,15150,postmedia network inc.,"['strathroy ,ON, Canada', 'middlesex ,ON, Canada']",17029.0,16989.0,0.5,6808.5,6609.0,53.75,352.38,42.0,13942.5,2922.5,4055.0,6962.5,227.5,1772.5,13942.5,13475.0,38567.5,16857.5,14957.5,1892.5
22,0,Tuesday,B,2013,alliston,alliston herald,metroland media group ltd.,670,ON,670,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
23,22127,Thursday,T,2013,alliston,alliston herald,metroland media group ltd.,0,ON,22127,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
24,22266,Thursday,T,2014,alliston,alliston herald,metroland media group ltd.,0,ON,22266,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
25,0,Tuesday,B,2014,alliston,alliston herald,metroland media group ltd.,670,ON,670,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
26,22403,Thursday,T,2015,alliston,alliston herald,metroland media group ltd.,0,ON,22403,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
27,0,Tuesday,B,2015,alliston,alliston herald,metroland media group ltd.,670,ON,670,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
28,0,Tuesday,B,2016,alliston,alliston herald,metroland media group ltd.,670,ON,670,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
29,22860,Thursday,T,2016,alliston,alliston herald,metroland media group ltd.,0,ON,22860,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
30,23199,Thursday,T,2017,alliston,alliston herald,metroland media group ltd.,0,ON,23199,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
31,23229,Thursday,T,2018,alliston,alliston herald,metroland media group ltd.,0,ON,23229,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
32,22879,Thursday,T,2019,alliston,alliston herald,metroland media group ltd.,0,ON,22879,metroland media group ltd.,"['alliston ,ON, Canada']",34242.0,30234.0,13.3,13191.0,12906.0,124.9,274.21,41.8,27900.0,5375.0,9330.0,13190.0,435.0,3935.0,27900.0,26950.0,38281.0,33735.0,28800.0,4835.0
33,86,Thursday,B,2014,burks%20falls,almaguin news,metroland media group ltd.,2497,ON,2583,metroland media group ltd.,"['burks falls ,ON, Canada']",981.0,967.0,1.4,510.0,467.0,319.2,3.07,43.0,825.0,280.0,255.0,295.0,20.0,55.0,815.0,785.0,23216.0,980.0,945.0,40.0
34,205,Thursday,B,2015,burks%20falls,almaguin news,metroland media group ltd.,2318,ON,2523,metroland media group ltd.,"['burks falls ,ON, Canada']",981.0,967.0,1.4,510.0,467.0,319.2,3.07,43.0,825.0,280.0,255.0,295.0,20.0,55.0,815.0,785.0,23216.0,980.0,945.0,40.0
35,150,Thursday,B,2016,burks%20falls,almaguin news,metroland media group ltd.,2230,ON,2380,metroland media group ltd.,"['burks falls ,ON, Canada']",981.0,967.0,1.4,510.0,467.0,319.2,3.07,43.0,825.0,280.0,255.0,295.0,20.0,55.0,815.0,785.0,23216.0,980.0,945.0,40.0
36,95,Thursday,B,2017,burks%20falls,almaguin news,metroland media group ltd.,2123,ON,2218,metroland media group ltd.,"['burks falls ,ON, Canada']",981.0,967.0,1.4,510.0,467.0,319.2,3.07,43.0,825.0,280.0,255.0,295.0,20.0,55.0,815.0,785.0,23216.0,980.0,945.0,40.0
37,131,Thursday,B,2018,burks%20falls,almaguin news,metroland media group ltd.,1839,ON,1970,metroland media group ltd.,"['burks falls ,ON, Canada']",981.0,967.0,1.4,510.0,467.0,319.2,3.07,43.0,825.0,280.0,255.0,295.0,20.0,55.0,815.0,785.0,23216.0,980.0,945.0,40.0
38,104,Thursday,B,2019,burks%20falls,almaguin news,metroland media group ltd.,1519,ON,1623,metroland media group ltd.,"['burks falls ,ON, Canada']",981.0,967.0,1.4,510.0,467.0,319.2,3.07,43.0,825.0,280.0,255.0,295.0,20.0,55.0,815.0,785.0,23216.0,980.0,945.0,40.0
39,8985,Wednesday,T,2013,amherstburg,amherstburg river town times,river town times,0,ON,8985,river town times,"['amherstburg ,ON, Canada']",21936.0,21556.0,1.8,8951.0,8522.0,118.2,185.61,42.3,18095.0,3015.0,5845.0,9230.0,295.0,2950.0,18090.0,17285.0,39519.0,21655.0,19630.0,1995.0
40,12823,Thursday,T,2013,ancaster,ancaster news,metroland media group ltd.,0,ON,12823,metroland media group ltd.,"['ancaster ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
41,12927,Thursday,T,2014,ancaster,ancaster news,metroland media group ltd.,0,ON,12927,metroland media group ltd.,"['ancaster ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
42,12725,Thursday,T,2015,ancaster,ancaster news,metroland media group ltd.,0,ON,12725,metroland media group ltd.,"['ancaster ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
43,12710,Thursday,T,2016,ancaster,ancaster news,metroland media group ltd.,0,ON,12710,metroland media group ltd.,"['ancaster ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
44,13041,Thursday,T,2017,ancaster,ancaster news,metroland media group ltd.,0,ON,13041,metroland media group ltd.,"['ancaster ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
45,13037,Thursday,T,2018,ancaster,ancaster news,metroland media group ltd.,0,ON,13037,metroland media group ltd.,"['ancaster ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
46,13111,Thursday,T,2019,ancaster,ancaster news,metroland media group ltd.,0,ON,13111,metroland media group ltd.,"['ancaster ,ON, Canada']",273929.5,265325.5,2.75,113797.5,107936.0,261.65000000000003,686.685,42.9,225242.5,44722.5,64087.5,116435.0,4160.0,45660.0,225242.5,215687.5,35990.5,269427.5,200617.5,65692.5
47,33500,Thursday,T,2013,toronto,annex gleaner,burchell publishing co. ltd.,0,ON,33500,burchell publishing co. ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
48,25000,Thursday,T,2014,toronto,annex gleaner,burchell publishing co. ltd.,0,ON,25000,burchell publishing co. ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
49,25000,Thursday,T,2015,toronto,annex gleaner,burchell publishing co. ltd.,0,ON,25000,burchell publishing co. ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
50,25000,Thursday,T,2016,toronto,annex gleaner,burchell publishing co. ltd.,0,ON,25000,burchell publishing co. ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
51,25000,Thursday,T,2017,toronto,annex gleaner,burchell publishing co. ltd.,0,ON,25000,burchell publishing co. ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
52,25000,Thursday,T,2018,toronto,annex gleaner,burchell publishing co. ltd.,0,ON,25000,burchell publishing co. ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
53,25000,Thursday,T,2019,toronto,annex gleaner,burchell publishing co. ltd.,0,ON,25000,burchell publishing co. ltd.,"['toronto ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0
54,7668,Thursday,T,2013,arnprior,arnprior chronicle guide,metroland media group ltd.,0,ON,7668,metroland media group ltd.,"['arnprior ,ON, Canada']",8795.0,8114.0,8.4,4124.0,3912.0,672.7,13.07,45.4,7160.0,1385.0,2290.0,3485.0,125.0,875.0,7160.0,6955.0,33579.0,8515.0,8070.0,435.0
55,7892,Thursday,T,2014,arnprior,arnprior chronicle guide,metroland media group ltd.,0,ON,7892,metroland media group ltd.,"['arnprior ,ON, Canada']",8795.0,8114.0,8.4,4124.0,3912.0,672.7,13.07,45.4,7160.0,1385.0,2290.0,3485.0,125.0,875.0,7160.0,6955.0,33579.0,8515.0,8070.0,435.0
56,7941,Thursday,T,2015,arnprior,arnprior chronicle guide,metroland media group ltd.,0,ON,7941,metroland media group ltd.,"['arnprior ,ON, Canada']",8795.0,8114.0,8.4,4124.0,3912.0,672.7,13.07,45.4,7160.0,1385.0,2290.0,3485.0,125.0,875.0,7160.0,6955.0,33579.0,8515.0,8070.0,435.0
57,8332,Thursday,T,2016,arnprior,arnprior chronicle guide,metroland media group ltd.,0,ON,8332,metroland media group ltd.,"['arnprior ,ON, Canada']",8795.0,8114.0,8.4,4124.0,3912.0,672.7,13.07,45.4,7160.0,1385.0,2290.0,3485.0,125.0,875.0,7160.0,6955.0,33579.0,8515.0,8070.0,435.0
58,8114,Thursday,T,2017,arnprior,arnprior chronicle guide,metroland media group ltd.,0,ON,8114,metroland media group ltd.,"['arnprior ,ON, Canada']",8795.0,8114.0,8.4,4124.0,3912.0,672.7,13.07,45.4,7160.0,1385.0,2290.0,3485.0,125.0,875.0,7160.0,6955.0,33579.0,8515.0,8070.0,435.0
59,8019,Thursday,T,2018,arnprior,arnprior chronicle guide,metroland media group ltd.,0,ON,8019,metroland media group ltd.,"['arnprior ,ON, Canada']",8795.0,8114.0,8.4,4124.0,3912.0,672.7,13.07,45.4,7160.0,1385.0,2290.0,3485.0,125.0,875.0,7160.0,6955.0,33579.0,8515.0,8070.0,435.0
60,7085,Thursday,T,2019,arnprior,arnprior chronicle guide,metroland media group ltd.,0,ON,7085,metroland media group ltd.,"['arnprior ,ON, Canada']",8795.0,8114.0,8.4,4124.0,3912.0,672.7,13.07,45.4,7160.0,1385.0,2290.0,3485.0,125.0,875.0,7160.0,6955.0,33579.0,8515.0,8070.0,435.0
61,12,Wednesday,T,2013,arthur,arthur enterprise news,metroland media group ltd.,510,ON,522,metroland media group ltd.,"['arthur ,ON, Canada']",11914.0,11477.0,3.8,4839.0,4682.0,22.6,526.21,42.0,9385.0,3115.0,2780.0,3490.0,115.0,755.0,9385.0,9110.0,31859.0,11610.0,10615.0,925.0
62,0,Wednesday,T,2014,arthur,arthur enterprise news,metroland media group ltd.,420,ON,420,metroland media group ltd.,"['arthur ,ON, Canada']",11914.0,11477.0,3.8,4839.0,4682.0,22.6,526.21,42.0,9385.0,3115.0,2780.0,3490.0,115.0,755.0,9385.0,9110.0,31859.0,11610.0,10615.0,925.0
63,0,Wednesday,T,2015,arthur,arthur enterprise news,metroland media group ltd.,315,ON,315,metroland media group ltd.,"['arthur ,ON, Canada']",11914.0,11477.0,3.8,4839.0,4682.0,22.6,526.21,42.0,9385.0,3115.0,2780.0,3490.0,115.0,755.0,9385.0,9110.0,31859.0,11610.0,10615.0,925.0
64,0,Wednesday,T,2016,arthur,arthur enterprise news,metroland media group ltd.,235,ON,235,metroland media group ltd.,"['arthur ,ON, Canada']",11914.0,11477.0,3.8,4839.0,4682.0,22.6,526.21,42.0,9385.0,3115.0,2780.0,3490.0,115.0,755.0,9385.0,9110.0,31859.0,11610.0,10615.0,925.0
65,43,Monday,T,2013,atikokan,atikokan progress,atikokan printing (1994) ltd.,1263,ON,1306,atikokan printing (1994) ltd.,"['atikokan ,ON, Canada']",2753.0,2787.0,-1.2,1477.0,1305.0,8.6,319.52,46.2,2345.0,545.0,725.0,1080.0,50.0,210.0,2325.0,2265.0,33225.0,2690.0,2580.0,105.0
66,40,Monday,T,2014,atikokan,atikokan progress,atikokan printing (1994) ltd.,1220,ON,1260,atikokan printing (1994) ltd.,"['atikokan ,ON, Canada']",2753.0,2787.0,-1.2,1477.0,1305.0,8.6,319.52,46.2,2345.0,545.0,725.0,1080.0,50.0,210.0,2325.0,2265.0,33225.0,2690.0,2580.0,105.0
67,39,Monday,T,2015,atikokan,atikokan progress,atikokan printing (1994) ltd.,1154,ON,1193,atikokan printing (1994) ltd.,"['atikokan ,ON, Canada']",2753.0,2787.0,-1.2,1477.0,1305.0,8.6,319.52,46.2,2345.0,545.0,725.0,1080.0,50.0,210.0,2325.0,2265.0,33225.0,2690.0,2580.0,105.0
68,38,Monday,T,2016,atikokan,atikokan progress,atikokan printing (1994) ltd.,1075,ON,1113,atikokan printing (1994) ltd.,"['atikokan ,ON, Canada']",2753.0,2787.0,-1.2,1477.0,1305.0,8.6,319.52,46.2,2345.0,545.0,725.0,1080.0,50.0,210.0,2325.0,2265.0,33225.0,2690.0,2580.0,105.0
69,34,Monday,T,2017,atikokan,atikokan progress,atikokan printing (1994) ltd.,1047,ON,1081,atikokan printing (1994) ltd.,"['atikokan ,ON, Canada']",2753.0,2787.0,-1.2,1477.0,1305.0,8.6,319.52,46.2,2345.0,545.0,725.0,1080.0,50.0,210.0,2325.0,2265.0,33225.0,2690.0,2580.0,105.0
70,34,Monday,T,2018,atikokan,atikokan progress,atikokan printing (1994) ltd.,1053,ON,1087,atikokan printing (1994) ltd.,"['atikokan ,ON, Canada']",2753.0,2787.0,-1.2,1477.0,1305.0,8.6,319.52,46.2,2345.0,545.0,725.0,1080.0,50.0,210.0,2325.0,2265.0,33225.0,2690.0,2580.0,105.0
71,32,Monday,T,2019,atikokan,atikokan progress,atikokan printing (1994) ltd.,1012,ON,1044,atikokan printing (1994) ltd.,"['atikokan ,ON, Canada']",2753.0,2787.0,-1.2,1477.0,1305.0,8.6,319.52,46.2,2345.0,545.0,725.0,1080.0,50.0,210.0,2325.0,2265.0,33225.0,2690.0,2580.0,105.0
72,7342,Thursday,T,2013,aurora,aurora king connection,metroland media group ltd.,0,ON,7342,metroland media group ltd.,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0
73,14,Wednesday,B,2013,aylmer,aylmer express,aylmer express ltd.,3584,ON,3598,aylmer express ltd.,"['aylmer ,ON, Canada']",7492.0,7151.0,4.8,3031.0,2961.0,1197.6,6.26,40.0,5935.0,2040.0,1790.0,2105.0,35.0,510.0,5940.0,5685.0,27637.0,7425.0,5770.0,1590.0
74,30,Wednesday,B,2014,aylmer,aylmer express,aylmer express ltd.,3391,ON,3421,aylmer express ltd.,"['aylmer ,ON, Canada']",7492.0,7151.0,4.8,3031.0,2961.0,1197.6,6.26,40.0,5935.0,2040.0,1790.0,2105.0,35.0,510.0,5940.0,5685.0,27637.0,7425.0,5770.0,1590.0
75,30,Wednesday,B,2015,aylmer,aylmer express,aylmer express ltd.,3391,ON,3421,aylmer express ltd.,"['aylmer ,ON, Canada']",7492.0,7151.0,4.8,3031.0,2961.0,1197.6,6.26,40.0,5935.0,2040.0,1790.0,2105.0,35.0,510.0,5940.0,5685.0,27637.0,7425.0,5770.0,1590.0
76,12,Wednesday,B,2016,aylmer,aylmer express,aylmer express ltd.,3302,ON,3314,aylmer express ltd.,"['aylmer ,ON, Canada']",7492.0,7151.0,4.8,3031.0,2961.0,1197.6,6.26,40.0,5935.0,2040.0,1790.0,2105.0,35.0,510.0,5940.0,5685.0,27637.0,7425.0,5770.0,1590.0
77,14,Wednesday,B,2017,aylmer,aylmer express,aylmer express ltd.,3076,ON,3090,aylmer express ltd.,"['aylmer ,ON, Canada']",7492.0,7151.0,4.8,3031.0,2961.0,1197.6,6.26,40.0,5935.0,2040.0,1790.0,2105.0,35.0,510.0,5940.0,5685.0,27637.0,7425.0,5770.0,1590.0
78,13,Wednesday,B,2018,aylmer,aylmer express,aylmer express ltd.,3013,ON,3026,aylmer express ltd.,"['aylmer ,ON, Canada']",7492.0,7151.0,4.8,3031.0,2961.0,1197.6,6.26,40.0,5935.0,2040.0,1790.0,2105.0,35.0,510.0,5940.0,5685.0,27637.0,7425.0,5770.0,1590.0
79,13,Wednesday,B,2019,aylmer,aylmer express,aylmer express ltd.,2929,ON,2942,aylmer express ltd.,"['aylmer ,ON, Canada']",7492.0,7151.0,4.8,3031.0,2961.0,1197.6,6.26,40.0,5935.0,2040.0,1790.0,2105.0,35.0,510.0,5940.0,5685.0,27637.0,7425.0,5770.0,1590.0
80,0,Wednesday,B,2013,ayr,ayr news,ayr news ltd.,3204,ON,3204,ayr news ltd.,"['ayr ,ON, Canada']",10215.0,9334.0,9.4,3564.0,3531.0,54.5,187.43,39.9,8220.0,1385.0,2290.0,4540.0,175.0,1700.0,8220.0,7935.0,45050.0,10125.0,8890.0,1215.0
81,0,Wednesday,B,2014,ayr,ayr news,ayr news ltd.,3150,ON,3150,ayr news ltd.,"['ayr ,ON, Canada']",10215.0,9334.0,9.4,3564.0,3531.0,54.5,187.43,39.9,8220.0,1385.0,2290.0,4540.0,175.0,1700.0,8220.0,7935.0,45050.0,10125.0,8890.0,1215.0
82,0,Wednesday,B,2015,ayr,ayr news,ayr news ltd.,3082,ON,3082,ayr news ltd.,"['ayr ,ON, Canada']",10215.0,9334.0,9.4,3564.0,3531.0,54.5,187.43,39.9,8220.0,1385.0,2290.0,4540.0,175.0,1700.0,8220.0,7935.0,45050.0,10125.0,8890.0,1215.0
83,0,Wednesday,B,2016,ayr,ayr news,ayr news ltd.,3052,ON,3052,ayr news ltd.,"['ayr ,ON, Canada']",10215.0,9334.0,9.4,3564.0,3531.0,54.5,187.43,39.9,8220.0,1385.0,2290.0,4540.0,175.0,1700.0,8220.0,7935.0,45050.0,10125.0,8890.0,1215.0
84,0,Wednesday,B,2017,ayr,ayr news,ayr news ltd.,2939,ON,2939,ayr news ltd.,"['ayr ,ON, Canada']",10215.0,9334.0,9.4,3564.0,3531.0,54.5,187.43,39.9,8220.0,1385.0,2290.0,4540.0,175.0,1700.0,8220.0,7935.0,45050.0,10125.0,8890.0,1215.0
85,0,Wednesday,B,2018,ayr,ayr news,ayr news ltd.,2785,ON,2785,ayr news ltd.,"['ayr ,ON, Canada']",10215.0,9334.0,9.4,3564.0,3531.0,54.5,187.43,39.9,8220.0,1385.0,2290.0,4540.0,175.0,1700.0,8220.0,7935.0,45050.0,10125.0,8890.0,1215.0
86,0,Wednesday,B,2019,ayr,ayr news,ayr news ltd.,2603,ON,2603,ayr news ltd.,"['ayr ,ON, Canada']",10215.0,9334.0,9.4,3564.0,3531.0,54.5,187.43,39.9,8220.0,1385.0,2290.0,4540.0,175.0,1700.0,8220.0,7935.0,45050.0,10125.0,8890.0,1215.0
87,7850,Friday,T,2013,bancroft,bancroft this week,sun media corporation,0,ON,7850,sun media corporation,"['bancroft ,ON, Canada']",3881.0,3880.0,0.0,1944.0,1750.0,16.9,229.51,48.8,3255.0,1035.0,855.0,1365.0,40.0,320.0,3245.0,3140.0,25040.0,3740.0,3420.0,315.0
