,FreeCirculation,EDITION,Format,Year,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,CSDs
1554,53802,Wednesday,B,2013,ajax&pickering,pickering news advertiser,metroland media group ltd.,0,ON,53802,metroland media group ltd.,"['ajax ,ON, Canada', 'pickering ,ON, Canada']",105724,99160.5,6.3,34867.5,34234,1091.35,149.275,38.85,85827.5,12385,24947.5,48490,2207.5,21225,85827.5,80970,37286.5,105085,65857.5,38745,"[(43.8505287, -79.0208814), (43.835765, -79.090576)]","['Ajax', 'Pickering']"
1555,53802,Thursday,T,2013,ajax&pickering,pickering news advertiser,metroland media group ltd.,0,ON,53802,metroland media group ltd.,"['ajax ,ON, Canada', 'pickering ,ON, Canada']",105724,99160.5,6.3,34867.5,34234,1091.35,149.275,38.85,85827.5,12385,24947.5,48490,2207.5,21225,85827.5,80970,37286.5,105085,65857.5,38745,"[(43.8505287, -79.0208814), (43.835765, -79.090576)]","['Ajax', 'Pickering']"
1556,52789,Friday,T,2013,ajax&pickering,pickering news advertiser,metroland media group ltd.,0,ON,52789,metroland media group ltd.,"['ajax ,ON, Canada', 'pickering ,ON, Canada']",105724,99160.5,6.3,34867.5,34234,1091.35,149.275,38.85,85827.5,12385,24947.5,48490,2207.5,21225,85827.5,80970,37286.5,105085,65857.5,38745,"[(43.8505287, -79.0208814), (43.835765, -79.090576)]","['Ajax', 'Pickering']"
1557,11529,Thursday,T,2013,picton,picton county weekly news,sun media corporation,0,ON,11529,sun media corporation,"['picton ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.0077067, -77.1411741)]",['Prince Edward County']
1558,11913,Thursday,T,2014,picton,picton county weekly news,sun media corporation,0,ON,11913,sun media corporation,"['picton ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.0077067, -77.1411741)]",['Prince Edward County']
1559,11492,Thursday,T,2015,picton,picton county weekly news,sun media corporation,0,ON,11492,sun media corporation,"['picton ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.0077067, -77.1411741)]",['Prince Edward County']
1560,11100,Thursday,T,2016,picton,picton county weekly news,sun media corporation,0,ON,11100,postmedia network inc.,"['picton ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.0077067, -77.1411741)]",['Prince Edward County']
1561,11050,Thursday,T,2017,picton,picton county weekly news,postmedia network inc.,0,ON,11050,postmedia network inc.,"['picton ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.0077067, -77.1411741)]",['Prince Edward County']
1562,11050,Thursday,T,2018,picton,picton county weekly news,postmedia network inc.,0,ON,11050,postmedia network inc.,"['picton ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.0077067, -77.1411741)]",['Prince Edward County']
1563,11050,Thursday,T,2019,picton,picton county weekly news,postmedia network inc.,0,ON,11050,postmedia network inc.,"['picton ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.0077067, -77.1411741)]",['Prince Edward County']
1564,11931,Thursday,B,2013,prince%20edward,picton gazette,napanee beaver ltd.,0,ON,11931,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.031827, -77.246933)]",['Prince Edward County']
1565,12102,Thursday,B,2014,prince%20edward,picton gazette,napanee beaver ltd.,0,ON,12102,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.031827, -77.246933)]",['Prince Edward County']
1566,11548,Thursday,B,2015,prince%20edward,picton gazette,napanee beaver ltd.,0,ON,11548,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.031827, -77.246933)]",['Prince Edward County']
1567,11426,Thursday,B,2016,prince%20edward,picton gazette,napanee beaver ltd.,0,ON,11426,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.031827, -77.246933)]",['Prince Edward County']
1568,11450,Thursday,B,2017,prince%20edward,picton gazette,napanee beaver ltd.,0,ON,11450,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.031827, -77.246933)]",['Prince Edward County']
1569,11377,Thursday,B,2018,prince%20edward,picton gazette,napanee beaver ltd.,0,ON,11377,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.031827, -77.246933)]",['Prince Edward County']
1570,11778,Thursday,B,2019,prince%20edward,picton gazette,napanee beaver ltd.,0,ON,11778,napanee beaver ltd.,"['prince edward ,ON, Canada']",24735,25258,-2.1,12899,10728,23.5,1050.49,49.4,21275,3545,5870,11855,495,3745,21275,20725,32133,24100,21580,2480,"[(44.031827, -77.246933)]",['Prince Edward County']
1571,15,Wednesday,T,2013,port%20dover,port dover maple leaf,port dover maple leaf limited,3095,ON,3110,port dover maple leaf limited,"['port dover ,ON, Canada']",64044,63175,1.4,28720,26007,39.8,1607.55,44.5,52730,12725,15815,24195,785,5580,52730,51245,32301,62430,55260,6855,"[(42.7845713, -80.2005169)]",['Norfolk County']
1572,15,Wednesday,T,2014,port%20dover,port dover maple leaf,port dover maple leaf limited,2851,ON,2866,port dover maple leaf limited,"['port dover ,ON, Canada']",64044,63175,1.4,28720,26007,39.8,1607.55,44.5,52730,12725,15815,24195,785,5580,52730,51245,32301,62430,55260,6855,"[(42.7845713, -80.2005169)]",['Norfolk County']
1573,15,Wednesday,T,2015,port%20dover,port dover maple leaf,port dover maple leaf limited,2904,ON,2919,port dover maple leaf limited,"['port dover ,ON, Canada']",64044,63175,1.4,28720,26007,39.8,1607.55,44.5,52730,12725,15815,24195,785,5580,52730,51245,32301,62430,55260,6855,"[(42.7845713, -80.2005169)]",['Norfolk County']
1574,15,Wednesday,T,2016,port%20dover,port dover maple leaf,port dover maple leaf limited,2825,ON,2840,port dover maple leaf limited,"['port dover ,ON, Canada']",64044,63175,1.4,28720,26007,39.8,1607.55,44.5,52730,12725,15815,24195,785,5580,52730,51245,32301,62430,55260,6855,"[(42.7845713, -80.2005169)]",['Norfolk County']
1575,15,Wednesday,T,2017,port%20dover,port dover maple leaf,port dover maple leaf limited,2904,ON,2919,port dover maple leaf limited,"['port dover ,ON, Canada']",64044,63175,1.4,28720,26007,39.8,1607.55,44.5,52730,12725,15815,24195,785,5580,52730,51245,32301,62430,55260,6855,"[(42.7845713, -80.2005169)]",['Norfolk County']
1576,15,Wednesday,T,2018,port%20dover,port dover maple leaf,port dover maple leaf limited,2822,ON,2837,port dover maple leaf limited,"['port dover ,ON, Canada']",64044,63175,1.4,28720,26007,39.8,1607.55,44.5,52730,12725,15815,24195,785,5580,52730,51245,32301,62430,55260,6855,"[(42.7845713, -80.2005169)]",['Norfolk County']
1577,15,Wednesday,T,2019,port%20dover,port dover maple leaf,port dover maple leaf limited,2768,ON,2783,port dover maple leaf limited,"['port dover ,ON, Canada']",64044,63175,1.4,28720,26007,39.8,1607.55,44.5,52730,12725,15815,24195,785,5580,52730,51245,32301,62430,55260,6855,"[(42.7845713, -80.2005169)]",['Norfolk County']
1578,11608,Thursday,T,2013,port%20perry,port perry star,metroland media group ltd.,0,ON,11608,metroland media group ltd.,"['port perry ,ON, Canada']",21617,21569,0.2,8697,8218,45.5,474.71,44.5,18110,2935,5485,9695,305,3235,18115,17490,39190,21250,19035,2155,"[(44.1054151, -78.9425076)]",['Scugog']
1579,11620,Thursday,T,2014,port%20perry,port perry star,metroland media group ltd.,0,ON,11620,metroland media group ltd.,"['port perry ,ON, Canada']",21617,21569,0.2,8697,8218,45.5,474.71,44.5,18110,2935,5485,9695,305,3235,18115,17490,39190,21250,19035,2155,"[(44.1054151, -78.9425076)]",['Scugog']
1580,11620,Thursday,T,2015,port%20perry,port perry star,metroland media group ltd.,0,ON,11620,metroland media group ltd.,"['port perry ,ON, Canada']",21617,21569,0.2,8697,8218,45.5,474.71,44.5,18110,2935,5485,9695,305,3235,18115,17490,39190,21250,19035,2155,"[(44.1054151, -78.9425076)]",['Scugog']
1581,11620,Thursday,T,2016,port%20perry,port perry star,metroland media group ltd.,0,ON,11620,metroland media group ltd.,"['port perry ,ON, Canada']",21617,21569,0.2,8697,8218,45.5,474.71,44.5,18110,2935,5485,9695,305,3235,18115,17490,39190,21250,19035,2155,"[(44.1054151, -78.9425076)]",['Scugog']
1582,11620,Thursday,T,2017,port%20perry,port perry star,metroland media group ltd.,0,ON,11620,metroland media group ltd.,"['port perry ,ON, Canada']",21617,21569,0.2,8697,8218,45.5,474.71,44.5,18110,2935,5485,9695,305,3235,18115,17490,39190,21250,19035,2155,"[(44.1054151, -78.9425076)]",['Scugog']
1583,11620,Thursday,T,2018,port%20perry,port perry star,metroland media group ltd.,0,ON,11620,metroland media group ltd.,"['port perry ,ON, Canada']",21617,21569,0.2,8697,8218,45.5,474.71,44.5,18110,2935,5485,9695,305,3235,18115,17490,39190,21250,19035,2155,"[(44.1054151, -78.9425076)]",['Scugog']
1584,11620,Thursday,T,2019,port%20perry,port perry star,metroland media group ltd.,0,ON,11620,metroland media group ltd.,"['port perry ,ON, Canada']",21617,21569,0.2,8697,8218,45.5,474.71,44.5,18110,2935,5485,9695,305,3235,18115,17490,39190,21250,19035,2155,"[(44.1054151, -78.9425076)]",['Scugog']
1585,7700,Wednesday,T,2014,cfb%20petawawa,post,department of national defence,0,ON,7700,department of national defence,"['cfb petawawa ,ON, Canada']",17187,15988,7.5,6747,6334,103.1,166.69,33,12520,1635,4410,6475,135,2020,12520,12080,50371,16320,15395,905,"[(45.9146454, -77.285804)]",['Petawawa']
1586,7800,Thursday,T,2015,petawawa,post,department of national defence,0,ON,7800,department of national defence,"['petawawa ,ON, Canada']",17187,15988,7.5,6747,6334,103.1,166.69,33,12520,1635,4410,6475,135,2020,12520,12080,50371,16320,15395,905,"[(45.8984286, -77.2826645)]",['Petawawa']
1587,7800,Thursday,T,2016,petawawa,post,department of national defence,0,ON,7800,department of national defence,"['petawawa ,ON, Canada']",17187,15988,7.5,6747,6334,103.1,166.69,33,12520,1635,4410,6475,135,2020,12520,12080,50371,16320,15395,905,"[(45.8984286, -77.2826645)]",['Petawawa']
1588,140,Wednesday,B,2013,prescott,prescott journal,the morris group,1434,ON,1574,the morris group,"['prescott ,ON, Canada']",4222,4284,-1.4,2103,2016,856.2,4.93,47.1,3500,800,1150,1545,40,290,3500,3345,27520,4100,3820,280,"[(44.7184132, -75.5191675)]",['Prescott']
1589,100,Wednesday,B,2014,prescott,prescott journal,the morris group,1332,ON,1432,the morris group,"['prescott ,ON, Canada']",4222,4284,-1.4,2103,2016,856.2,4.93,47.1,3500,800,1150,1545,40,290,3500,3345,27520,4100,3820,280,"[(44.7184132, -75.5191675)]",['Prescott']
1590,99,Wednesday,B,2015,prescott,prescott journal,the morris group,1235,ON,1334,the morris group,"['prescott ,ON, Canada']",4222,4284,-1.4,2103,2016,856.2,4.93,47.1,3500,800,1150,1545,40,290,3500,3345,27520,4100,3820,280,"[(44.7184132, -75.5191675)]",['Prescott']
1591,100,Wednesday,B,2016,prescott,prescott journal,the morris group,1181,ON,1281,the morris group,"['prescott ,ON, Canada']",4222,4284,-1.4,2103,2016,856.2,4.93,47.1,3500,800,1150,1545,40,290,3500,3345,27520,4100,3820,280,"[(44.7184132, -75.5191675)]",['Prescott']
1592,91,Wednesday,B,2017,prescott,prescott journal,the morris group,1100,ON,1191,the morris group,"['prescott ,ON, Canada']",4222,4284,-1.4,2103,2016,856.2,4.93,47.1,3500,800,1150,1545,40,290,3500,3345,27520,4100,3820,280,"[(44.7184132, -75.5191675)]",['Prescott']
1593,127,Wednesday,B,2018,prescott,prescott journal,st. lawrence printing co. ltd.,1011,ON,1138,the morris group,"['prescott ,ON, Canada']",4222,4284,-1.4,2103,2016,856.2,4.93,47.1,3500,800,1150,1545,40,290,3500,3345,27520,4100,3820,280,"[(44.7184132, -75.5191675)]",['Prescott']
1594,147,Wednesday,B,2019,prescott,prescott journal,st. lawrence printing co. ltd.,953,ON,1100,st. lawrence printing co. ltd.,"['prescott ,ON, Canada']",4222,4284,-1.4,2103,2016,856.2,4.93,47.1,3500,800,1150,1545,40,290,3500,3345,27520,4100,3820,280,"[(44.7184132, -75.5191675)]",['Prescott']
1595,23089,Thursday,T,2013,quinte%20west,quinte west news,metroland media group ltd.,0,ON,23089,metroland media group ltd.,"['quinte west ,ON, Canada']",43577,43086,1.1,18646,17828,88.2,494.02,42.7,35880,7615,11840,16425,410,3330,35900,34505,32750,42865,39845,2985,"[(44.191211, -77.5666791)]",['Quinte West']
1596,16071,Thursday,T,2014,quinte%20west,quinte west news,metroland media group ltd.,0,ON,16071,metroland media group ltd.,"['quinte west ,ON, Canada']",43577,43086,1.1,18646,17828,88.2,494.02,42.7,35880,7615,11840,16425,410,3330,35900,34505,32750,42865,39845,2985,"[(44.191211, -77.5666791)]",['Quinte West']
1597,16046,Thursday,T,2015,quinte%20west,quinte west news,metroland media group ltd.,0,ON,16046,metroland media group ltd.,"['quinte west ,ON, Canada']",43577,43086,1.1,18646,17828,88.2,494.02,42.7,35880,7615,11840,16425,410,3330,35900,34505,32750,42865,39845,2985,"[(44.191211, -77.5666791)]",['Quinte West']
1598,15992,Thursday,T,2016,quinte%20west,quinte west news,metroland media group ltd.,0,ON,15992,metroland media group ltd.,"['quinte west ,ON, Canada']",43577,43086,1.1,18646,17828,88.2,494.02,42.7,35880,7615,11840,16425,410,3330,35900,34505,32750,42865,39845,2985,"[(44.191211, -77.5666791)]",['Quinte West']
1599,16279,Thursday,T,2017,quinte%20west,quinte west news,metroland media group ltd.,0,ON,16279,metroland media group ltd.,"['quinte west ,ON, Canada']",43577,43086,1.1,18646,17828,88.2,494.02,42.7,35880,7615,11840,16425,410,3330,35900,34505,32750,42865,39845,2985,"[(44.191211, -77.5666791)]",['Quinte West']
1600,0,Tuesday,T,2013,rainy%20river,rainy river record,fort frances times ltd.,691,ON,691,fort frances times ltd.,"['rainy river ,ON, Canada']",1385,1159,19.5,2048,593,0.1,12257.85,49.4,1145,220,305,620,40,190,1185,1150,41109,1300,1200,70,"[(48.8208533, -92.6997993)]","['Rainy River, Unorganized']"
1601,0,Tuesday,T,2014,rainy%20river,rainy river record,fort frances times ltd.,609,ON,609,fort frances times ltd.,"['rainy river ,ON, Canada']",1385,1159,19.5,2048,593,0.1,12257.85,49.4,1145,220,305,620,40,190,1185,1150,41109,1300,1200,70,"[(48.8208533, -92.6997993)]","['Rainy River, Unorganized']"
1602,0,Tuesday,T,2015,rainy%20river,rainy river record,fort frances times ltd.,640,ON,640,fort frances times ltd.,"['rainy river ,ON, Canada']",1385,1159,19.5,2048,593,0.1,12257.85,49.4,1145,220,305,620,40,190,1185,1150,41109,1300,1200,70,"[(48.8208533, -92.6997993)]","['Rainy River, Unorganized']"
1603,0,Tuesday,T,2016,rainy%20river,rainy river record,fort frances times ltd.,552,ON,552,fort frances times ltd.,"['rainy river ,ON, Canada']",1385,1159,19.5,2048,593,0.1,12257.85,49.4,1145,220,305,620,40,190,1185,1150,41109,1300,1200,70,"[(48.8208533, -92.6997993)]","['Rainy River, Unorganized']"
1604,0,Wednesday,B,2014,chesterville,record,etcetera publications,1906,ON,1906,etcetera publications,"['chesterville ,ON, Canada']",11278,11225,0.5,4642,4481,22.4,503.08,42.5,9180,1780,2780,4620,210,1130,9180,8850,37581,11080,10380,690,"[(45.1024266, -75.2289179)]",['North Dundas']
1605,2,Wednesday,B,2015,chesterville,record,etcetera publications,1698,ON,1700,etcetera publications,"['chesterville ,ON, Canada']",11278,11225,0.5,4642,4481,22.4,503.08,42.5,9180,1780,2780,4620,210,1130,9180,8850,37581,11080,10380,690,"[(45.1024266, -75.2289179)]",['North Dundas']
1606,2,Wednesday,B,2016,chesterville,record,etcetera publications,1580,ON,1582,etcetera publications,"['chesterville ,ON, Canada']",11278,11225,0.5,4642,4481,22.4,503.08,42.5,9180,1780,2780,4620,210,1130,9180,8850,37581,11080,10380,690,"[(45.1024266, -75.2289179)]",['North Dundas']
1607,2,Wednesday,B,2017,chesterville,record,etcetera publications,1367,ON,1369,etcetera publications,"['chesterville ,ON, Canada']",11278,11225,0.5,4642,4481,22.4,503.08,42.5,9180,1780,2780,4620,210,1130,9180,8850,37581,11080,10380,690,"[(45.1024266, -75.2289179)]",['North Dundas']
1608,15,Wednesday,T,2014,mattawa,recorder,ontario inc.,1085,ON,1100,ontario inc.,"['mattawa ,ON, Canada']",1993,2023,-1.5,979,891,544.8,3.66,47.1,1680,540,445,690,45,70,1640,1590,23899,1895,1825,70,"[(46.317296, -78.703308)]",['Mattawa']
1609,50,Wednesday,T,2015,mattawa,recorder,ontario inc.,1100,ON,1150,ontario inc.,"['mattawa ,ON, Canada']",1993,2023,-1.5,979,891,544.8,3.66,47.1,1680,540,445,690,45,70,1640,1590,23899,1895,1825,70,"[(46.317296, -78.703308)]",['Mattawa']
1610,50,Wednesday,T,2016,mattawa,recorder,ontario inc.,1100,ON,1150,ontario inc.,"['mattawa ,ON, Canada']",1993,2023,-1.5,979,891,544.8,3.66,47.1,1680,540,445,690,45,70,1640,1590,23899,1895,1825,70,"[(46.317296, -78.703308)]",['Mattawa']
1611,50,Wednesday,T,2017,mattawa,recorder,ontario inc.,1100,ON,1150,ontario inc.,"['mattawa ,ON, Canada']",1993,2023,-1.5,979,891,544.8,3.66,47.1,1680,540,445,690,45,70,1640,1590,23899,1895,1825,70,"[(46.317296, -78.703308)]",['Mattawa']
1612,50,Wednesday,T,2018,mattawa,recorder,ontario inc.,1100,ON,1150,ontario inc.,"['mattawa ,ON, Canada']",1993,2023,-1.5,979,891,544.8,3.66,47.1,1680,540,445,690,45,70,1640,1590,23899,1895,1825,70,"[(46.317296, -78.703308)]",['Mattawa']
1613,50,Wednesday,T,2019,mattawa,recorder,ontario inc.,1100,ON,1150,ontario inc.,"['mattawa ,ON, Canada']",1993,2023,-1.5,979,891,544.8,3.66,47.1,1680,540,445,690,45,70,1640,1590,23899,1895,1825,70,"[(46.317296, -78.703308)]",['Mattawa']
1614,104,Wednesday,B,2013,red%20lake,red lake northern sun news,red lake digital media,1106,ON,1210,red lake digital media,"['red lake ,ON, Canada']",4107,4670,-12.1,1938,1682,6.7,610.06,38.9,3315,655,930,1730,95,545,3310,3245,48613,4040,3660,355,"[(51.018938, -93.827362)]",['Red Lake']
1615,13000,Thursday,T,2013,embrun,reflet,compagnie d'edition andre paquette,0,ON,13000,compagnie d'edition andre paquette,"['embrun ,ON, Canada']",16520,15247,8.3,6008,5873,83,199.11,39,12955,1930,3810,7215,295,2615,12955,12445,47966,16220,15250,930,"[(45.2742012, -75.2749125)]",['Russell']
1616,13000,Thursday,T,2014,embrun,reflet,compagnie d'edition andre paquette,0,ON,13000,compagnie d'edition andre paquette,"['embrun ,ON, Canada']",16520,15247,8.3,6008,5873,83,199.11,39,12955,1930,3810,7215,295,2615,12955,12445,47966,16220,15250,930,"[(45.2742012, -75.2749125)]",['Russell']
1617,13400,Thursday,T,2015,embrun,reflet,compagnie d'edition andre paquette,0,ON,13400,compagnie d'edition andre paquette,"['embrun ,ON, Canada']",16520,15247,8.3,6008,5873,83,199.11,39,12955,1930,3810,7215,295,2615,12955,12445,47966,16220,15250,930,"[(45.2742012, -75.2749125)]",['Russell']
1618,13400,Thursday,T,2016,embrun,reflet,compagnie d'edition andre paquette,0,ON,13400,compagnie d'edition andre paquette,"['embrun ,ON, Canada']",16520,15247,8.3,6008,5873,83,199.11,39,12955,1930,3810,7215,295,2615,12955,12445,47966,16220,15250,930,"[(45.2742012, -75.2749125)]",['Russell']
1619,13400,Thursday,T,2017,embrun,reflet,compagnie d'edition andre paquette,0,ON,13400,compagnie d'edition andre paquette,"['embrun ,ON, Canada']",16520,15247,8.3,6008,5873,83,199.11,39,12955,1930,3810,7215,295,2615,12955,12445,47966,16220,15250,930,"[(45.2742012, -75.2749125)]",['Russell']
1620,13400,Thursday,T,2018,embrun,reflet,compagnie d'edition andre paquette,0,ON,13400,compagnie d'edition andre paquette,"['embrun ,ON, Canada']",16520,15247,8.3,6008,5873,83,199.11,39,12955,1930,3810,7215,295,2615,12955,12445,47966,16220,15250,930,"[(45.2742012, -75.2749125)]",['Russell']
1621,13400,Thursday,T,2019,embrun,reflet,compagnie d'edition andre paquette,0,ON,13400,compagnie d'edition andre paquette,"['embrun ,ON, Canada']",16520,15247,8.3,6008,5873,83,199.11,39,12955,1930,3810,7215,295,2615,12955,12445,47966,16220,15250,930,"[(45.2742012, -75.2749125)]",['Russell']
