,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,Unnamed: 0,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,"Population and dwelling counts / Population, 2016","Population and dwelling counts / Population, 2011","Population and dwelling counts / Population percentage change, 2011 to 2016",Population and dwelling counts / Total private dwellings,Population and dwelling counts / Private dwellings occupied by usual residents,Population and dwelling counts / Population density per square kilometre,Population and dwelling counts / Land area in square kilometres,Age & Sex / Both sexes / Average age of the population ; Both sexes,"Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / No certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Secondary (high) school diploma or equivalency certificate","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate or diploma below bachelor level","Education / Total Sex / Total / Highest certificate, diploma or degree for the population aged 15 years and over in private households / 25% sample data / Postsecondary certificate, diploma or degree / University certificate, diploma or degree at bachelor level or above",Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data,Income / Total Sex / Total / Income statistics in 2015 for the population aged 15 years and over in private households / 100% data / Number of total income recipients aged 15 years and over in private households / 100% data / Median total income in 2015 among recipients ($),Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Non-immigrants,Immigration / Total Sex / Total / Immigrant status and period of immigration for the population in private households / 25% sample data / Immigrants,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,ID,ID2,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2
42,,,,,,,,,2019,,,,,,,,,,Welland Tribune,,,,,,42.0,0.0,,Welland,Tribune,metroland media group ltd.,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,['Welland'],19.0,19.0,2013.0,0.0,0.0,0.0,0.0,,right_only
65,,,,,,,,,2016,,,,,,,,,,aurora banner,,,,,Sunday,151.0,58366.0,T,aurora,banner,metroland media group ltd.,0.0,ON,58366.0,metroland media group ltd.,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0,"[(43.99973, -79.467545)]",,,,,,0.0,aurora,0.0,0.0,0.0,['Aurora'],37.0,36.0,2016.0,0.0,37156.0,0.0,37156.0,Sunday,right_only
66,,,,,,,,,2016,,,,,,,,,,aurora banner,,,,,Thursday,152.0,15946.0,B,aurora,banner,metroland media group ltd.,0.0,ON,15946.0,metroland media group ltd.,"['aurora ,ON, Canada']",55445.0,53203.0,4.2,19381.0,18851.0,1112.3,49.85,39.6,44870.0,5630.0,11335.0,27905.0,1370.0,15660.0,44870.0,42790.0,40382.0,54705.0,37795.0,16510.0,"[(43.99973, -79.467545)]",,,,,,0.0,aurora,0.0,0.0,0.0,['Aurora'],38.0,36.0,2016.0,0.0,37156.0,0.0,37156.0,Thursday,right_only
266,,,,,,,,,2013,,,,,,,,,,bancroft wilberforce highlands courier,,,,,Monthly,809.0,646.0,T,bancroft&wilberforce,highlands courier,the highlands courier,554.0,ON,1200.0,the highlands courier,"['bancroft ,ON, Canada', 'wilberforce ,ON, Canada']",3612.0,3564.5,1.45,3214.5,1680.5,10.8,467.07,50.7,3127.5,927.5,857.5,1342.5,45.0,272.5,3140.0,3037.5,25072.0,3535.0,3255.0,280.0,"[(45.0570769, -77.8537127), (45.0369198, -78.2229057)]",,,,,,0.0,bancroft wilberforce,0.0,0.0,0.0,"['Bancroft', 'Highlands East']",192.0,163.0,2013.0,0.0,646.0,554.0,1200.0,Monthly,right_only
267,,,,,,,,,2014,,,,,,,,,,bancroft wilberforce highlands courier,,,,,Monthly,810.0,,T,bancroft&wilberforce,highlands courier,the highlands courier,,ON,,the highlands courier,"['bancroft ,ON, Canada', 'wilberforce ,ON, Canada']",3612.0,3564.5,1.45,3214.5,1680.5,10.8,467.07,50.7,3127.5,927.5,857.5,1342.5,45.0,272.5,3140.0,3037.5,25072.0,3535.0,3255.0,280.0,"[(45.0570769, -77.8537127), (45.0369198, -78.2229057)]",,,,,,0.0,bancroft wilberforce,0.0,0.0,0.0,"['Bancroft', 'Highlands East']",192.0,163.0,2013.0,1.0,,,,Monthly,right_only
268,,,,,,,,,2015,,,,,,,,,,bancroft wilberforce highlands courier,,,,,Monthly,811.0,,T,bancroft&wilberforce,highlands courier,the highlands courier,,ON,,the highlands courier,"['bancroft ,ON, Canada', 'wilberforce ,ON, Canada']",3612.0,3564.5,1.45,3214.5,1680.5,10.8,467.07,50.7,3127.5,927.5,857.5,1342.5,45.0,272.5,3140.0,3037.5,25072.0,3535.0,3255.0,280.0,"[(45.0570769, -77.8537127), (45.0369198, -78.2229057)]",,,,,,0.0,bancroft wilberforce,0.0,0.0,0.0,"['Bancroft', 'Highlands East']",192.0,163.0,2013.0,1.0,,,,Monthly,right_only
269,,,,,,,,,2016,,,,,,,,,,bancroft wilberforce highlands courier,,,,,Monthly,812.0,,T,bancroft&wilberforce,highlands courier,the highlands courier,,ON,,the highlands courier,"['bancroft ,ON, Canada', 'wilberforce ,ON, Canada']",3612.0,3564.5,1.45,3214.5,1680.5,10.8,467.07,50.7,3127.5,927.5,857.5,1342.5,45.0,272.5,3140.0,3037.5,25072.0,3535.0,3255.0,280.0,"[(45.0570769, -77.8537127), (45.0369198, -78.2229057)]",,,,,,0.0,bancroft wilberforce,0.0,0.0,0.0,"['Bancroft', 'Highlands East']",192.0,163.0,2013.0,1.0,,,,Monthly,right_only
270,,,,,,,,,2017,,,,,,,,,,bancroft wilberforce highlands courier,,,,,Monthly,813.0,,T,bancroft&wilberforce,highlands courier,the highlands courier,,ON,,the highlands courier,"['bancroft ,ON, Canada', 'wilberforce ,ON, Canada']",3612.0,3564.5,1.45,3214.5,1680.5,10.8,467.07,50.7,3127.5,927.5,857.5,1342.5,45.0,272.5,3140.0,3037.5,25072.0,3535.0,3255.0,280.0,"[(45.0570769, -77.8537127), (45.0369198, -78.2229057)]",,,,,,0.0,bancroft wilberforce,0.0,0.0,0.0,"['Bancroft', 'Highlands East']",192.0,163.0,2013.0,1.0,,,,Monthly,right_only
271,,,,,,,,,2018,,,,,,,,,,bancroft wilberforce highlands courier,,,,,Monthly,814.0,,T,bancroft&wilberforce,highlands courier,the highlands courier,,ON,,the highlands courier,"['bancroft ,ON, Canada', 'wilberforce ,ON, Canada']",3612.0,3564.5,1.45,3214.5,1680.5,10.8,467.07,50.7,3127.5,927.5,857.5,1342.5,45.0,272.5,3140.0,3037.5,25072.0,3535.0,3255.0,280.0,"[(45.0570769, -77.8537127), (45.0369198, -78.2229057)]",,,,,,0.0,bancroft wilberforce,0.0,0.0,0.0,"['Bancroft', 'Highlands East']",192.0,163.0,2013.0,1.0,,,,Monthly,right_only
272,,,,,,,,,2019,,,,,,,,,,bancroft wilberforce highlands courier,,,,,Monthly,815.0,,T,bancroft&wilberforce,highlands courier,the highlands courier,,ON,,the highlands courier,"['bancroft ,ON, Canada', 'wilberforce ,ON, Canada']",3612.0,3564.5,1.45,3214.5,1680.5,10.8,467.07,50.7,3127.5,927.5,857.5,1342.5,45.0,272.5,3140.0,3037.5,25072.0,3535.0,3255.0,280.0,"[(45.0570769, -77.8537127), (45.0369198, -78.2229057)]",,,,,,0.0,bancroft wilberforce,0.0,0.0,0.0,"['Bancroft', 'Highlands East']",192.0,163.0,2013.0,1.0,,,,Monthly,right_only
67,,,,,,,,,2013,,,,,,,,,,barrhaven independent,,,,,Friday,153.0,17138.0,T,barrhaven,barrhaven independent,the morris group,0.0,ON,17138.0,the morris group,"['barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1.0,['Ottawa'],39.0,37.0,2013.0,0.0,17138.0,0.0,17138.0,Friday,right_only
68,,,,,,,,,2014,,,,,,,,,,barrhaven independent,,,,,Friday,154.0,15733.0,T,barrhaven,barrhaven independent,the morris group,0.0,ON,15733.0,the morris group,"['barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1.0,['Ottawa'],39.0,37.0,2013.0,0.0,15733.0,0.0,15733.0,Friday,right_only
69,,,,,,,,,2014,,,,,,,,,,barrhaven independent,,,,,Friday,850.0,17138.0,T,barrhaven,independent,the morris group,0.0,ON,17138.0,the morris group,"['barrhaven ,ON, Canada']",934243.0,883391.0,5.8,395985.0,373756.0,334.8,2790.3,40.1,761420.0,93230.0,183110.0,485080.0,14950.0,286700.0,761420.0,728275.0,41857.0,916855.0,685260.0,216505.0,"[(45.280172, -75.759707)]",,,,,,0.0,barrhaven,0.0,0.0,1.0,['Ottawa'],200.0,169.0,2014.0,0.0,17138.0,0.0,17138.0,Friday,right_only
102,,,,,,,,,2013,,,,,,,,,,blue mountains courierherald,,,,,Wednesday,236.0,0.0,B,blue%20mountains,blue mountains courierherald,metroland media group ltd.,547.0,ON,547.0,metroland media group ltd.,"['blue mountains ,ON, Canada']",7025.0,6453.0,8.9,6477.0,3271.0,24.5,287.24,51.8,6280.0,700.0,1590.0,3995.0,255.0,2015.0,6280.0,6170.0,38063.0,6935.0,6110.0,820.0,"[(44.4992906, -80.3417924)]",,,,,,0.0,blue mountains,0.0,0.0,0.0,['The Blue Mountains'],56.0,51.0,2013.0,0.0,0.0,547.0,547.0,Wednesday,right_only
1027,,,,,,,,,2018,,,,,,,,,,bobcaygeon the kawartha promoter,,,,,Thursday,2399.0,40000.0,T,bobcaygeon,the kawartha promoter,the kawartha promoter,0.0,ON,40000.0,the kawartha promoter,"['bobcaygeon ,ON, Canada']",75423.0,73219.0,3.0,38444.0,31106.0,24.5,3084.38,46.7,63505.0,13095.0,20340.0,30075.0,1180.0,6495.0,63505.0,61370.0,32302.0,73375.0,67500.0,5785.0,"[(44.5372969, -78.5444995)]",,,,,,0.0,bobcaygeon,0.0,0.0,0.0,['Kawartha Lakes'],524.0,454.0,2018.0,0.0,40000.0,0.0,40000.0,Thursday,right_only
1028,,,,,,,,,2019,,,,,,,,,,bobcaygeon the kawartha promoter,,,,,Thursday,2400.0,,T,bobcaygeon,the kawartha promoter,the kawartha promoter,0.0,ON,,the kawartha promoter,"['bobcaygeon ,ON, Canada']",75423.0,73219.0,3.0,38444.0,31106.0,24.5,3084.38,46.7,63505.0,13095.0,20340.0,30075.0,1180.0,6495.0,63505.0,61370.0,32302.0,73375.0,67500.0,5785.0,"[(44.5372969, -78.5444995)]",,,,,,0.0,bobcaygeon,0.0,0.0,0.0,['Kawartha Lakes'],524.0,454.0,2018.0,1.0,,0.0,,Thursday,right_only
426,,,,,,,,,2013,,,,,,,,,,bracebridge muskoka sun,,,,,Thursday,1241.0,15000.0,T,bracebridge,muskoka sun,metroland media group ltd.,0.0,ON,15000.0,metroland media group ltd.,"['bracebridge ,ON, Canada']",16010.0,15414.0,3.9,8874.0,6734.0,25.5,628.22,46.3,13385.0,2265.0,4320.0,6800.0,210.0,2315.0,13385.0,13135.0,33673.0,15570.0,14445.0,1105.0,"[(45.041508, -79.310989)]",,,,,,0.0,bracebridge,0.0,0.0,0.0,['Bracebridge'],283.0,244.0,2013.0,0.0,15000.0,0.0,15000.0,Thursday,right_only
427,,,,,,,,,2014,,,,,,,,,,bracebridge muskoka sun,,,,,Thursday,1242.0,,T,bracebridge,muskoka sun,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['bracebridge ,ON, Canada']",16010.0,15414.0,3.9,8874.0,6734.0,25.5,628.22,46.3,13385.0,2265.0,4320.0,6800.0,210.0,2315.0,13385.0,13135.0,33673.0,15570.0,14445.0,1105.0,"[(45.041508, -79.310989)]",,,,,,0.0,bracebridge,0.0,0.0,0.0,['Bracebridge'],283.0,244.0,2013.0,1.0,,0.0,,Thursday,right_only
104,,,,,,,,,2013,,,,,,,,,,bradford west gwillimbury times,,,,,Thursday,244.0,13042.0,T,bradford,bradford west gwillimbury times,sun media corporation,0.0,ON,13042.0,sun media corporation,"['bradford ,ON, Canada']",35325.0,28077.0,25.8,11918.0,11591.0,175.7,201.04,37.3,27740.0,5805.0,8470.0,13465.0,500.0,4595.0,27740.0,26585.0,36504.0,34965.0,25185.0,9625.0,"[(44.1171265, -79.5560133)]",,,,,,1.0,bradford,0.0,0.0,1.0,['Bradford West Gwillimbury'],59.0,53.0,2013.0,0.0,13042.0,0.0,13042.0,Thursday,right_only
105,,,,,,,,,2014,,,,,,,,,,bradford west gwillimbury times,,,,,Thursday,245.0,9507.0,T,bradford,bradford west gwillimbury times,sun media corporation,0.0,ON,9507.0,sun media corporation,"['bradford ,ON, Canada']",35325.0,28077.0,25.8,11918.0,11591.0,175.7,201.04,37.3,27740.0,5805.0,8470.0,13465.0,500.0,4595.0,27740.0,26585.0,36504.0,34965.0,25185.0,9625.0,"[(44.1171265, -79.5560133)]",,,,,,1.0,bradford,0.0,0.0,1.0,['Bradford West Gwillimbury'],59.0,53.0,2013.0,0.0,9507.0,0.0,9507.0,Thursday,right_only
106,,,,,,,,,2015,,,,,,,,,,bradford west gwillimbury times,,,,,Thursday,246.0,10224.0,T,bradford,bradford west gwillimbury times,sun media corporation,0.0,ON,10224.0,sun media corporation,"['bradford ,ON, Canada']",35325.0,28077.0,25.8,11918.0,11591.0,175.7,201.04,37.3,27740.0,5805.0,8470.0,13465.0,500.0,4595.0,27740.0,26585.0,36504.0,34965.0,25185.0,9625.0,"[(44.1171265, -79.5560133)]",,,,,,1.0,bradford,0.0,0.0,1.0,['Bradford West Gwillimbury'],59.0,53.0,2013.0,0.0,10224.0,0.0,10224.0,Thursday,right_only
107,,,,,,,,,2016,,,,,,,,,,bradford west gwillimbury times,,,,,Thursday,247.0,,T,bradford,bradford west gwillimbury times,sun media corporation,0.0,ON,,postmedia network inc.,"['bradford ,ON, Canada']",35325.0,28077.0,25.8,11918.0,11591.0,175.7,201.04,37.3,27740.0,5805.0,8470.0,13465.0,500.0,4595.0,27740.0,26585.0,36504.0,34965.0,25185.0,9625.0,"[(44.1171265, -79.5560133)]",,,,,,1.0,bradford,0.0,0.0,1.0,['Bradford West Gwillimbury'],59.0,53.0,2013.0,1.0,,0.0,,Thursday,right_only
108,,,,,,,,,2017,,,,,,,,,,bradford west gwillimbury times,,,,,Thursday,248.0,,T,bradford,bradford west gwillimbury times,postmedia network inc.,0.0,ON,,postmedia network inc.,"['bradford ,ON, Canada']",35325.0,28077.0,25.8,11918.0,11591.0,175.7,201.04,37.3,27740.0,5805.0,8470.0,13465.0,500.0,4595.0,27740.0,26585.0,36504.0,34965.0,25185.0,9625.0,"[(44.1171265, -79.5560133)]",,,,,,1.0,bradford,0.0,0.0,1.0,['Bradford West Gwillimbury'],59.0,53.0,2013.0,1.0,,0.0,,Thursday,right_only
113,,,,,,,,,2019,,,,,,,,,,"brantford expositor, your tmc newspaper",,,,,Thursday,284.0,,B,brantford,"brantford expositor, your tmc newspaper",postmedia network inc.,0.0,ON,,postmedia network inc.,"['brantford ,ON, Canada']",97496.0,93650.0,4.1,40732.0,39215.0,1345.9,72.44,40.8,78495.0,17020.0,25420.0,36060.0,1020.0,10305.0,78495.0,75270.0,31622.0,95780.0,82520.0,12940.0,"[(43.1408157, -80.2631733)]",,,,,,0.0,brantford,0.0,0.0,1.0,['Brantford'],65.0,57.0,2015.0,1.0,,0.0,,Thursday,right_only
429,,,,,,,,,2013,,,,,,,,,,brantford new credit reporter,,,,,Wednesday,1268.0,0.0,T,brantford,new credit reporter,tekawennake publications,2500.0,ON,2500.0,tekawennake publications,"['brantford ,ON, Canada']",97496.0,93650.0,4.1,40732.0,39215.0,1345.9,72.44,40.8,78495.0,17020.0,25420.0,36060.0,1020.0,10305.0,78495.0,75270.0,31622.0,95780.0,82520.0,12940.0,"[(43.1408157, -80.2631733)]",,,,,,0.0,brantford,0.0,0.0,1.0,['Brantford'],289.0,249.0,2013.0,0.0,0.0,2500.0,2500.0,Wednesday,right_only
430,,,,,,,,,2014,,,,,,,,,,brantford new credit reporter,,,,,Wednesday,1269.0,0.0,T,brantford,new credit reporter,tekawennake publications,,ON,,tekawennake publications,"['brantford ,ON, Canada']",97496.0,93650.0,4.1,40732.0,39215.0,1345.9,72.44,40.8,78495.0,17020.0,25420.0,36060.0,1020.0,10305.0,78495.0,75270.0,31622.0,95780.0,82520.0,12940.0,"[(43.1408157, -80.2631733)]",,,,,,0.0,brantford,0.0,0.0,1.0,['Brantford'],289.0,249.0,2013.0,1.0,0.0,,,Wednesday,right_only
956,,,,,,,,,2013,,,,,,,,,,brockville st. lawrence news,,,,,Thursday,2208.0,28135.0,T,brockville,st. lawrence news,metroland media group ltd.,0.0,ON,28135.0,metroland media group ltd.,"['brockville ,ON, Canada']",21346.0,21870.0,-2.4,10826.0,10266.0,1023.6,20.85,46.5,18285.0,3820.0,5700.0,8760.0,255.0,2595.0,18280.0,17665.0,29090.0,21065.0,19050.0,1970.0,"[(44.5895925, -75.6843332)]",st. lawrence news,,,,,1.0,brockville,0.0,0.0,1.0,['Brockville'],476.0,413.0,2013.0,0.0,28135.0,0.0,28135.0,Thursday,right_only
121,,,,,,,,,2013,,,,,,,,,,burford times,,,,,Wednesday,313.0,0.0,T,burford,burford times,burford times,2000.0,ON,2000.0,burford times,"['burford ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0,"[(43.1032142, -80.4292701)]",,,,,,0.0,burford,0.0,0.0,0.0,['Brant'],69.0,61.0,2013.0,0.0,0.0,2000.0,2000.0,Wednesday,right_only
122,,,,,,,,,2014,,,,,,,,,,burford times,,,,,Wednesday,314.0,0.0,T,burford,burford times,burford times,,ON,,burford times,"['burford ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0,"[(43.1032142, -80.4292701)]",burford times,,,,,0.0,burford,0.0,0.0,0.0,['Brant'],69.0,61.0,2013.0,1.0,0.0,,,Wednesday,right_only
123,,,,,,,,,2015,,,,,,,,,,burford times,,,,,Wednesday,315.0,0.0,T,burford,burford times,burford times,,ON,,burford times,"['burford ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0,"[(43.1032142, -80.4292701)]",burford times,,,,,0.0,burford,0.0,0.0,0.0,['Brant'],69.0,61.0,2013.0,1.0,0.0,,,Wednesday,right_only
124,,,,,,,,,2016,,,,,,,,,,burford times,,,,,Wednesday,316.0,0.0,T,burford,burford times,burford times,,ON,,burford times,"['burford ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0,"[(43.1032142, -80.4292701)]",burford times,,,,,0.0,burford,0.0,0.0,0.0,['Brant'],69.0,61.0,2013.0,1.0,0.0,,,Wednesday,right_only
125,,,,,,,,,2017,,,,,,,,,,burford times,,,,,Wednesday,317.0,0.0,T,burford,burford times,burford times,,ON,,burford times,"['burford ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0,"[(43.1032142, -80.4292701)]",burford times,,,,,0.0,burford,0.0,0.0,0.0,['Brant'],69.0,61.0,2013.0,1.0,0.0,,,Wednesday,right_only
126,,,,,,,,,2018,,,,,,,,,,burford times,,,,,Wednesday,318.0,0.0,T,burford,burford times,burford times,,ON,,burford times,"['burford ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0,"[(43.1032142, -80.4292701)]",burford times,,,,,0.0,burford,0.0,0.0,0.0,['Brant'],69.0,61.0,2013.0,1.0,0.0,,,Wednesday,right_only
127,,,,,,,,,2019,,,,,,,,,,burford times,,,,,Wednesday,319.0,0.0,T,burford,burford times,burford times,,ON,,burford times,"['burford ,ON, Canada']",36707.0,35638.0,3.0,13687.0,13315.0,43.5,843.25,42.3,29575.0,5345.0,8260.0,15975.0,535.0,4860.0,29570.0,28555.0,38751.0,35860.0,32300.0,3525.0,"[(43.1032142, -80.4292701)]",burford times,,,,,0.0,burford,0.0,0.0,0.0,['Brant'],69.0,61.0,2013.0,1.0,0.0,,,Wednesday,right_only
623,,,,,,,,,2013,,,,,,,,,,caledonia sachem extra haldimand county news,,,,,Friday,1778.0,21022.0,T,caledonia,sachem extra haldimand county news,ontario ltd.,0.0,ON,21022.0,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6923702, -79.4653558)]",,,,,,0.0,caledonia,0.0,0.0,0.0,['Toronto'],395.0,334.0,2013.0,0.0,21022.0,0.0,21022.0,Friday,right_only
624,,,,,,,,,2014,,,,,,,,,,caledonia sachem extra haldimand county news,,,,,Friday,1779.0,,T,caledonia,sachem extra haldimand county news,ontario ltd.,0.0,ON,,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6923702, -79.4653558)]",,,,,,0.0,caledonia,0.0,0.0,0.0,['Toronto'],395.0,334.0,2013.0,1.0,,0.0,,Friday,right_only
625,,,,,,,,,2015,,,,,,,,,,caledonia sachem extra haldimand county news,,,,,Friday,1780.0,,T,caledonia,sachem extra haldimand county news,ontario ltd.,0.0,ON,,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6923702, -79.4653558)]",,,,,,0.0,caledonia,0.0,0.0,0.0,['Toronto'],395.0,334.0,2013.0,1.0,,0.0,,Friday,right_only
626,,,,,,,,,2016,,,,,,,,,,caledonia sachem extra haldimand county news,,,,,Friday,1781.0,,T,caledonia,sachem extra haldimand county news,ontario ltd.,0.0,ON,,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6923702, -79.4653558)]",,,,,,0.0,caledonia,0.0,0.0,0.0,['Toronto'],395.0,334.0,2013.0,1.0,,0.0,,Friday,right_only
627,,,,,,,,,2017,,,,,,,,,,caledonia sachem extra haldimand county news,,,,,Friday,1782.0,,T,caledonia,sachem extra haldimand county news,ontario ltd.,0.0,ON,,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6923702, -79.4653558)]",,,,,,0.0,caledonia,0.0,0.0,0.0,['Toronto'],395.0,334.0,2013.0,1.0,,0.0,,Friday,right_only
628,,,,,,,,,2018,,,,,,,,,,caledonia sachem extra haldimand county news,,,,,Friday,1783.0,,T,caledonia,sachem extra haldimand county news,ontario ltd.,0.0,ON,,ontario ltd.,"['caledonia ,ON, Canada']",2731571.0,2615060.0,4.5,1179057.0,1112929.0,4334.4,630.2,40.6,2294785.0,377340.0,561090.0,1356360.0,65015.0,835255.0,2294790.0,2187030.0,30089.0,2691665.0,1332085.0,1266000.0,"[(43.6923702, -79.4653558)]",,,,,,0.0,caledonia,0.0,0.0,0.0,['Toronto'],395.0,334.0,2013.0,1.0,,0.0,,Friday,right_only
1091,,,,,,,,,2016,,,,,,,,,,campbellford trent hills independent,,,,,Thursday,2641.0,10524.0,T,campbellford,trent hills independent,metroland media group ltd.,0.0,ON,10524.0,metroland media group ltd.,"['campbellford ,ON, Canada']",12900.0,12604.0,2.3,6883.0,5506.0,25.2,511.95,48.2,10885.0,2420.0,3265.0,5205.0,205.0,1140.0,10890.0,10500.0,29273.0,12605.0,11500.0,1100.0,"[(44.3085912, -77.798084)]",,,,,,0.0,campbellford,0.0,0.0,0.0,['Trent Hills'],578.0,498.0,2014.0,0.0,10524.0,0.0,10524.0,Thursday,right_only
1092,,,,,,,,,2017,,,,,,,,,,campbellford trent hills independent,,,,,Thursday,2642.0,,T,campbellford,trent hills independent,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['campbellford ,ON, Canada']",12900.0,12604.0,2.3,6883.0,5506.0,25.2,511.95,48.2,10885.0,2420.0,3265.0,5205.0,205.0,1140.0,10890.0,10500.0,29273.0,12605.0,11500.0,1100.0,"[(44.3085912, -77.798084)]",,,,,,0.0,campbellford,0.0,0.0,0.0,['Trent Hills'],578.0,498.0,2014.0,1.0,,0.0,,Thursday,right_only
151,,,,,,,,,2013,,,,,,,,,,cfb borden citizen,,,,,Friday,417.0,7200.0,T,cfb%20borden,citizen,department of national defence,0.0,ON,7200.0,department of national defence,"['cfb borden ,ON, Canada']",10975.0,10603.0,3.5,3974.0,3834.0,29.5,372.34,41.7,9175.0,1575.0,2835.0,4760.0,170.0,1395.0,9175.0,8825.0,38837.0,10880.0,9565.0,1300.0,"[(44.2716234, -79.9123591)]",citizen,,,,,0.0,cfb borden,0.0,0.0,0.0,['Adjala-Tosorontio'],87.0,73.0,2013.0,0.0,7200.0,0.0,7200.0,Friday,right_only
