,Newspaper,Issued,Circ,Audit,AuditDate,NatlLineRate,SpotColour,ProcessColour,Format,Columns,Lines,MaterialCode,Year
191,oakville beaver,Friday,"51,673",CCAB,03/31/12,$5.03,$335,"$1,160",T,10.0,175.0,10.0,2013
192,oakville beaver,Thursday,"50,405",CCAB,03/31/12,$5.03,$335,"$1,160",T,10.0,175.0,10.0,2013
193,oakville beaver,Wednesday,"50,419",CCAB,03/31/12,$5.03,$335,"$1,160",T,10.0,175.0,10.0,2013
496,oakville beaver,Friday,"50,895",CCAB,03/31/13,$5.49,"$1,160","$1,160",T,10.0,161.0,10,2014
497,oakville beaver,Thursday,"60,289",PS,11/30/13,$6.20,"$1,160","$1,160",T,10.0,161.0,10,2014
498,oakville beaver,Wednesday,"50,918",CCAB,03/31/13,$5.49,"$1,160","$1,160",T,10.0,161.0,10,2014
805,oakville beaver,Friday,"44,296",CCAB,03/31/14,$5.49,"$1,160","$1,160",T,10.0,161.0,10.0,2015
806,oakville beaver,Thursday,"52,032",CCAB,03/31/14,$6.20,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1104,oakville beaver,Friday,"48,236",CCAB,03/31/15,$6.20,,"$1,160",T,10.0,161.0,10.0,2016
1105,oakville beaver,Thursday,"51,864",CCAB,03/31/15,$6.20,,"$1,160",T,10.0,161.0,10.0,2016
1395,oakville beaver,Friday,"51,775",CCAB,03/31/16,$6.20,,"$1,160",T,10.0,161.0,10.0,2017
1396,oakville beaver,Thursday,"51,787",CCAB,03/31/16,$6.20,,"$1,160",T,10.0,161.0,10.0,2017
1656,oakville beaver,Friday,"48,148",CCAB,12/31/16,$6.20,,"$1,160",T,10.0,161.0,10.0,2018
1657,oakville beaver,Thursday,"52,145",CCAB,12/31/16,$6.20,,"$1,160",T,10.0,161.0,10.0,2018
1893,oakville beaver,Thursday,"53,161",CCAB,06/30/18,$6.20,,"$1,160",T,10.0,161.0,10.0,2019
194,oakville north oakville today,Thursday,"32,473",CCAB,03/31/12,$2.70,$335,"$1,160",T,10.0,175.0,10.0,2013
195,ohsweken turtle island news,Wednesday,"5,000",PS,,$1.59,$182,$776,T,5.0,200.0,4.0,2013
499,ohsweken turtle island news,Wednesday,"5,000",PS,,$1.59,$182,$776,T,5.0,200.0,4,2014
807,ohsweken turtle island news,Wednesday,"15,000",PS,,$1.59,$182,$776,T,6.0,164.0,5.0,2015
1106,ohsweken turtle island news,Wednesday,"15,000",PS,,$1.81,,$776,T,6.0,164.0,5.0,2016
1397,ohsweken turtle island news,Wednesday,"15,000",PS,,$1.81,,$776,T,6.0,164.0,5.0,2017
1658,ohsweken turtle island news,Wednesday,"15,000",PS,,$1.88,,$776,T,6.0,164.0,5.0,2018
1894,ohsweken turtle island news,Wednesday,"15,000",PS,,$1.88,,$776,T,6.0,164.0,5.0,2019
196,orangeville banner,Thursday,"23,656",CCAB,03/31/12,$2.09,$335,"$1,160",T,10.0,175.0,10.0,2013
197,orangeville banner,Tuesday,"19,509",CCAB,03/31/12,$1.80,$335,"$1,160",T,10.0,175.0,10.0,2013
500,orangeville banner,Thursday,"23,359",CCAB,03/31/13,$2.28,"$1,160","$1,160",T,10.0,161.0,10,2014
808,orangeville banner,Thursday,"22,384",CCAB,03/31/14,$2.28,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1107,orangeville banner,Thursday,"23,324",CCAB,03/31/15,$2.28,,"$1,160",T,10.0,161.0,10.0,2016
1398,orangeville banner,Thursday,"23,381",CCAB,03/31/16,$2.28,,"$1,160",T,10.0,161.0,10.0,2017
1659,orangeville banner,Thursday,"23,348",CCAB,12/31/16,$2.28,,"$1,160",T,10.0,161.0,10.0,2018
1895,orangeville banner,Thursday,"21,802",CCAB,06/30/18,$2.28,,"$1,160",T,10.0,161.0,10.0,2019
198,orangeville citizen,Thursday,"18,580",CMCAC,08/31/11,$0.88,$59,$235,B,8.0,276.0,6.0,2013
501,orangeville citizen,Thursday,"17,838",CMCAC,02/28/13,$0.88,$59,$235,B,8.0,300.0,,2014
809,orangeville citizen,Thursday,"17,343",CMCAC,02/28/14,$0.88,$59,$235,B,8.0,300.0,,2015
1108,orangeville citizen,Thursday,"17,954",CMCA,02/28/15,$0.88,,$235,B,8.0,300.0,9.0,2016
1399,orangeville citizen,Thursday,"17,967",CMCA,02/28/16,$0.88,,$235,B,8.0,300.0,9.0,2017
1660,orangeville citizen,Thursday,"18,467",CMCA,02/28/17,$0.88,,$235,B,8.0,300.0,9.0,2018
1896,orangeville citizen,Thursday,"18,467",CMCA,02/28/17,$0.88,,$235,B,8.0,300.0,9.0,2019
199,orillia today,Thursday,"23,872",CMCAC,03/31/12,$2.88,$335,"$1,160",T,10.0,175.0,10.0,2013
502,orillia today,Thursday,"23,986",CMCAC,03/31/13,$3.15,"$1,160","$1,160",T,10.0,161.0,10,2014
810,orillia today,Thursday,"24,143",CMCAC,03/31/14,$3.15,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1109,orillia today,Thursday,"24,347",CMCA,03/31/15,$3.15,,"$1,160",T,10.0,161.0,10.0,2016
1400,orillia today,Thursday,"24,297",CMCA,03/31/16,$3.15,,"$1,160",T,10.0,161.0,10.0,2017
1661,orillia today,Thursday,"24,509",CMCA,03/31/17,$3.15,,"$1,160",T,10.0,161.0,10.0,2018
1897,orillia today,Thursday,"24,512",CCAB,06/30/18,$3.15,,"$1,160",T,10.0,161.0,10.0,2019
200,orleans news,Thursday,"47,829",CMCAC,03/31/12,$1.47,$335,"$1,160",T,6.0,218.0,5.0,2013
503,orleans news,Thursday,"48,837",CMCAC,12/31/12,$1.02,"$1,160","$1,160",T,10.0,189.0,10,2014
811,orleans news,Thursday,"42,273",CMCAC,06/30/14,$1.20,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1110,orleans news,Thursday,"42,898",CMCA,12/31/14,$1.20,,"$1,160",T,10.0,161.0,10.0,2016
1401,orleans news,Thursday,"43,271",CMCA,12/31/15,$1.20,,"$1,160",T,10.0,161.0,10.0,2017
201,orleans star,Thursday,"45,439",CMCAC,04/30/12,$1.56,$235,$235,T,8.0,175.0,12.0,2013
504,orleans star,Thursday,"45,439",CMCAC,04/30/12,$1.56,$235,$235,T,8.0,175.0,12,2014
812,orleans star,Thursday,"39,980",CMCAC,09/30/13,modular only,,,T,8.0,175.0,12.0,2015
1662,orleans star,EO Thur,"42,728",CMCAC,03/31/14,$1.28,,incl.,T,8.0,175.0,12.0,2018
1898,orleans star,EO Thur,"42,728",CMCA,03/31/14,$1.28,,Incl.,T,8.0,175.0,12.0,2019
202,orono weekly times,Wednesday,999,CMCAP,06/30/12,$0.48,$176,$529,T,5.0,214.0,4.0,2013
505,orono weekly times,Wednesday,960,CMCAP,06/30/13,$0.68,$153,$353,T,5.0,214.0,4,2014
813,orono weekly times,Wednesday,909,CMCAP,06/30/14,$0.68,$153,$353,T,5.0,214.0,4.0,2015
1111,orono weekly times,Wednesday,936,CMCA,06/30/15,$0.68,,$353,T,5.0,214.0,4.0,2016
1402,orono weekly times,Wednesday,936,CMCA,06/30/15,$0.72,,$371,T,5.0,214.0,4.0,2017
1663,orono weekly times,Wednesday,"1,000",CMCA,12/31/16,$0.73,,$378,T,5.0,214.0,4.0,2018
1899,orono weekly times,Wednesday,909,CMCA,12/31/17,$0.75,,$388,T,5.0,214.0,4.0,2019
203,oshawa express,Wednesday,"35,000",PS,,$1.81,$112,$347,T,8.0,195.0,6.0,2013
506,oshawa express,Wednesday,"35,000",PS,,$1.81,$112,$347,T,8.0,195.0,6,2014
814,oshawa express,Wednesday,"35,000",PS,,$1.81,$112,$347,T,8.0,195.0,6.0,2015
1113,oshawa express,Wednesday,"35,000",PS,,$1.81,,$347,T,8.0,195.0,6.0,2016
1403,oshawa express,Wednesday,"35,000",PS,,$1.81,,$347,T,8.0,195.0,6.0,2017
1664,oshawa express,Wednesday,"35,000",PS,,$1.81,,$347,T,8.0,195.0,6.0,2018
1900,oshawa express,Wednesday,"35,000",PS,,$1.96,,$347,T,8.0,180.0,6.0,2019
206,oshawa whitby clarington this week,Thur/Fri,"106,294",CCAB,03/31/12,$7.49,$335,"$1,160",T,10.0,175.0,10.0,2013
509,oshawa whitby clarington this week,Thursday,"107,090",CCAB,03/31/13,$8.18,"$1,160","$1,160",T,10.0,161.0,10,2014
816,oshawa whitby clarington this week,Thursday,"105,428",CCAB,03/31/14,$8.18,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1115,oshawa whitby clarington this week,Thursday,"105,931",CCAB,03/31/15,$8.18,,"$1,160",T,10.0,161.0,10.0,2016
1405,oshawa whitby clarington this week,Thursday,"107,250",CCAB,03/31/16,$8.18,,"$1,160",T,10.0,161.0,10.0,2017
1666,oshawa whitby clarington this week,Thursday,"103,648",CCAB,03/31/16,$8.18,,"$1,160",T,10.0,161.0,10.0,2018
1902,oshawa whitby clarington this week,Thursday,"99,846",CCAB,03/31/18,$8.18,,"$1,160",T,10.0,161.0,10.0,2019
204,oshawa whitby clarington this week port perry star,Thursday,"117,902",CCAB,03/31/12,$7.96,$670,"$2,320",T,10.0,175.0,10.0,2013
510,oshawa whitby clarington this week port perry star,Thursday,"118,710",CCAB,03/31/13,$8.69,"$2,320","$2,320",T,10.0,161.0,10,2014
817,oshawa whitby clarington this week port perry star,Thursday,"116,930",CCAB,03/31/14,$8.69,"$2,320","$2,320",T,10.0,161.0,10.0,2015
1112,oshawa whitby clarington this week port perry star,Thursday,"117,828",CCAB,03/31/15,$8.69,,"$2,320",T,10.0,161.0,10.0,2016
1406,oshawa whitby clarington this week port perry star,Thursday,"116,070",CCAB,03/31/16,$8.69,,"$2,320",T,10.0,161.0,10.0,2017
1667,oshawa whitby clarington this week port perry star,Thursday,"115,492",CCAB,03/31/16,$8.69,,"$2,320",T,10.0,161.0,10.0,2018
1903,oshawa whitby clarington this week port perry star,Thursday,"111,278",CCAB,03/31/18,$8.69,,"$2,320",T,10.0,161.0,10.0,2019
205,oshawa whitby this week,W/Th/F,"80,562",CCAB,03/31/12,$6.52,$335,"$1,160",T,10.0,175.0,10.0,2013
507,oshawa whitby this week,Friday,"79,500",CCAB,03/31/13,$6.59,"$1,160","$1,160",T,10.0,161.0,10,2014
508,oshawa whitby this week,Wednesday,"81,235",CCAB,03/31/13,$7.11,"$1,160","$1,160",T,10.0,161.0,10,2014
815,oshawa whitby this week,Wednesday,"80,252",CCAB,03/31/14,$7.11,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1114,oshawa whitby this week,Wednesday,"80,268",CCAB,03/31/15,$7.11,,"$1,160",T,10.0,161.0,10.0,2016
1404,oshawa whitby this week,Wednesday,"81,270",CCAB,03/31/16,$7.11,,"$1,160",T,10.0,161.0,10.0,2017
1665,oshawa whitby this week,Wednesday,"77,736",CCAB,03/31/16,$7.11,,"$1,160",T,10.0,161.0,10.0,2018
1901,oshawa whitby this week,Wednesday,"74,115",CCAB,03/31/18,$7.11,,"$1,160",T,10.0,161.0,10.0,2019
1904,ottawa community voice kanata stittsville,EO Thursday,"46,230",PS,,$2.71,,$206,T,6.0,147.0,5.0,2019
1905,ottawa community voice south,EO Thursday,"43,046",PS,,$2.71,,$206,T,6.0,147.0,5.0,2019
207,ottawa east news,Thursday,"38,950",CMCAC,03/31/12,$1.47,$335,"$1,160",T,6.0,218.0,5.0,2013
511,ottawa east news,Thursday,"29,011",PS,,$1.02,"$1,160","$1,160",T,10.0,189.0,10,2014
818,ottawa east news,Thursday,"36,519",CMCAC,06/30/14,$1.20,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1116,ottawa east news,Thursday,"36,484",CMCA,12/31/14,$1.20,,"$1,160",T,10.0,161.0,10.0,2016
1407,ottawa east news,Thursday,"36,056",CMCA,12/31/15,$1.20,,"$1,160",T,10.0,161.0,10.0,2017
208,ottawa embassy,Wednesday,"9,921",CMCAC,08/31/12,$6.99,$367,$934,T,4.0,190.0,8.0,2013
512,ottawa embassy,Wednesday,"9,840",CMCAC,02/28/13,$7.69,$453,"$1,124",T,4.0,190.0,8,2014
819,ottawa embassy,Wednesday,"10,878",CMCAC,02/28/14,$7.69,$453,"$1,124",T,4.0,190.0,8.0,2015
1117,ottawa embassy,Wednesday,"11,486",CMCA,02/28/15,$7.69,,"$1,124",T,4.0,190.0,8.0,2016
209,ottawa hill times,Monday,"10,640",CMCAC,08/31/12,$6.99,$367,$934,T,4.0,190.0,8.0,2013
513,ottawa hill times,Monday,"10,368",CMCAC,02/28/13,$7.69,$453,"$1,124",T,4.0,190.0,8,2014
820,ottawa hill times,Monday,"11,773",CMCAC,02/28/14,$7.69,$453,"$1,124",T,4.0,190.0,8.0,2015
1118,ottawa hill times,Monday,"12,360",CMCA,02/28/15,$7.69,,"$1,124",T,4.0,190.0,8.0,2016
1408,ottawa hill times,Mon/Wed,"13,169",CMCA,02/28/16,$7.69,,"$1,124",T,4.0,190.0,8.0,2017
1668,ottawa hill times,Mon/Wed,"13,169",CMCA,02/28/16,$7.69,,"$1,124",T,4.0,190.0,8.0,2018
1906,ottawa hill times,Mon/Wed,"14,732",CMCA,08/31/17,$7.69,,"$1,124",T,4.0,190.0,8.0,2019
210,ottawa south news,Thursday,"39,133",CMCAC,06/30/12,$1.47,$335,"$1,160",T,6.0,218.0,5.0,2013
514,ottawa south news,Thursday,"40,737",CMCAC,12/31/12,$1.02,"$1,160","$1,160",T,10.0,189.0,10,2014
821,ottawa south news,Thursday,"41,820",CMCAC,06/30/14,$1.20,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1119,ottawa south news,Thursday,"42,150",CMCA,12/31/14,$1.20,,"$1,160",T,10.0,161.0,10.0,2016
1409,ottawa south news,Thursday,"52,988",CMCA,12/31/15,$1.26,,"$1,160",T,10.0,161.0,10.0,2017
211,ottawa west news,Thursday,"32,030",CMCAC,06/30/12,$1.47,$335,"$1,160",T,6.0,218.0,5.0,2013
515,ottawa west news,Thursday,"35,681",CMCAC,12/31/12,$1.02,"$1,160","$1,160",T,10.0,189.0,10,2014
822,ottawa west news,Thursday,"35,247",CMCAC,06/30/14,$1.20,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1120,ottawa west news,Thursday,"35,107",CMCA,12/31/14,$1.20,,"$1,160",T,10.0,161.0,10.0,2016
1410,ottawa west news,Thursday,"35,081",CMCA,12/31/15,$1.20,,"$1,160",T,10.0,161.0,10.0,2017
212,paris star,Thursday,775,CMCAP,03/31/12,$0.77,$94,$371,T,9.0,160.0,3.0,2013
516,paris star,Thursday,"4,175",PS,,$0.65,$127,$382,B,10.0,287.0,3,2014
823,paris star,Thursday,"4,175",PS,,$0.65,$127,$382,B,10.0,287.0,3.0,2015
1121,paris star,Thursday,"4,900",CMCA,06/30/15,$0.65,,$382,B,10.0,287.0,3.0,2016
1411,paris star,Thursday,"4,885",CMCA,12/31/15,$0.65,,$382,B,10.0,287.0,10.0,2017
1669,paris star,Thursday,"4,910",CMCA,12/31/17,$0.67,,$394,B,10.0,287.0,10.0,2018
1907,paris star,Thursday,"4,910",CMCA,12/31/17,$0.67,,$394,B,10.0,287.0,10.0,2019
213,parkhill gazette,Thursday,943,CMCAP,03/31/12,$0.89,$76,$271,T,6.0,210.0,5.0,2013
517,parkhill gazette,Thursday,928,CMCAP,09/30/12,$0.89,$76,$271,T,6.0,210.0,5,2014
824,parkhill gazette,Thursday,860,CMCAP,03/31/14,$0.91,$100,$271,T,6.0,210.0,5.0,2015
1122,parkhill glencoe gazette transcript free press,Thursday,"1,702",CMCA,03/31/15,$1.20,,$282,T,6.0,210.0,5.0,2016
1412,parkhill glencoe gazette transcript free press,Thursday,"1,702",CMCA,03/31/15,$1.20,,$282,T,6.0,210.0,5.0,2017
1670,parkhill glencoe gazette transcript free press,Thursday,"1,183",CMCA,09/30/16,$1.20,,$282,T,6.0,210.0,5.0,2018
1908,parkhill glencoe gazette transcript free press,Thursday,992,CMCA,09/30/17,$1.20,,$282,T,6.0,210.0,5.0,2019
214,parry sound beacon star,Friday,"8,000",PS,08/31/12,$1.49,$335,"$1,160",T,10.0,175.0,10.0,2013
518,parry sound beacon star,Friday,"7,971",CMCAC,12/31/12,$2.64,"$1,160","$1,160",T,10.0,161.0,10,2014
825,parry sound beacon star,Friday,"7,572",CMCAC,06/30/14,$2.64,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1123,parry sound beacon star,Friday,"7,604",CMCA,12/31/14,$2.64,,"$1,160",T,10.0,161.0,10.0,2016
1413,parry sound beacon star,Friday,"7,433",CMCA,12/31/15,$2.64,,"$1,160",T,10.0,161.0,10.0,2017
1671,parry sound beacon star,Friday,"7,328",CMCA,12/31/16,$2.64,,"$1,160",T,10.0,161.0,10.0,2018
1909,parry sound beacon star,Friday,"7,272",CMCA,06/30/17,$2.64,,"$1,160",T,10.0,161.0,10.0,2019
215,parry sound north star,Wednesday,"2,840",CMCAP,06/30/12,$1.33,$335,"$1,160",B,10.0,301.0,10.0,2013
519,parry sound north star,Wednesday,"2,874",CMCAP,12/31/12,$1.33,"$1,160","$1,160",B,10.0,301.0,10,2014
826,parry sound north star,Wednesday,"2,290",CMCAP,06/30/14,$1.33,"$1,160","$1,160",B,10.0,301.0,10.0,2015
1124,parry sound north star,Wednesday,"2,281",CMCA,12/31/14,$1.33,,"$1,160",B,10.0,301.0,10.0,2016
1414,parry sound north star,Wednesday,"2,206",CMCA,12/31/15,$1.33,,"$1,160",B,10.0,301.0,10.0,2017
1672,parry sound north star,Wednesday,"1,972",CMCA,12/31/16,$1.33,,"$1,160",B,10.0,297.0,10.0,2018
1910,parry sound north star,Wednesday,"1,900",CMCA,06/30/17,$1.33,,"$1,160",B,10.0,297.0,10.0,2019
216,pelham news,Thursday,"6,793",CMCAC,09/30/12,$0.61,$147,$368,T,9.0,160.0,3.0,2013
520,pelham news,Thursday,"6,673",CMCAC,03/31/13,$0.61,$147,$368,T,9.0,160.0,3,2014
827,pelham news,Thursday,"6,639",CMCAC,03/31/14,$0.66,$147,$368,T,9.0,160.0,3.0,2015
1125,pelham news,Thursday,"6,347",CMCA,03/31/15,$0.66,,$368,T,9.0,160.0,3.0,2016
1415,pelham news,Thursday,"6,430",CMCA,03/31/16,$0.66,,$368,T,9.0,160.0,3.0,2017
217,pelham voice of pelham,Wednesday,"8,437",CMCAC,03/31/12,$0.87,$78,$155,T,6.0,160.0,5.0,2013
521,pelham voice of pelham,Wednesday,"6,746",CMCAC,03/31/13,$0.87,$78,$155,T,6.0,158.0,5,2014
828,pelham voice of pelham,Wednesday,"5,764",CMCAC,03/31/14,$0.87,$78,$155,T,6.0,158.0,5.0,2015
1126,pelham voice of pelham,Wednesday,"6,817",CMCA,03/31/15,$0.87,,$155,T,6.0,217.0,5.0,2016
1416,pelham voice of pelham,Wednesday,"6,782",CMCA,09/30/15,$0.87,,$155,T,6.0,217.0,5.0,2017
1673,pelham voice of pelham,Wednesday,"6,627",CMCA,09/30/16,$0.87,,$155,T,6.0,217.0,5.0,2018
1911,pelham voice of pelham,Wednesday,"6,627",CMCA,09/30/16,$0.92,,$155,T,6.0,217.0,5.0,2019
218,perth courier,Thursday,"11,763",CMCAC,06/30/12,$0.69,$335,"$1,160",T,6.0,218.0,5.0,2013
522,perth courier,Thursday,"11,930",CMCAC,12/31/12,$0.48,"$1,160","$1,160",T,10.0,189.0,10,2014
829,perth courier,Thursday,"12,345",CMCAC,06/30/14,$0.57,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1127,perth courier,Thursday,"12,467",CMCA,12/31/14,$0.57,,"$1,160",T,10.0,161.0,10.0,2016
1417,perth courier,Thursday,"11,722",CMCA,12/31/15,$0.57,,"$1,160",T,10.0,161.0,10.0,2017
1674,perth courier,Thursday,"11,765",CMCA,12/31/16,$0.57,,"$1,160",T,10.0,161.0,10.0,2018
1912,perth courier,Thursday,"11,828",CMCA,06/30/18,$0.57,,"$1,160",T,10.0,161.0,10.0,2019
219,peterborough this week,Friday,"45,647",CCAB,03/31/12,$3.91,$335,"$1,160",T,10.0,175.0,10.0,2013
220,peterborough this week,Wednesday,"45,970",CCAB,03/31/12,$3.91,$335,"$1,160",T,10.0,175.0,10.0,2013
523,peterborough this week,Friday,"45,313",CCAB,03/31/13,$4.28,"$1,160","$1,160",T,10.0,161.0,10,2014
524,peterborough this week,Wednesday,"45,794",CCAB,03/31/13,$4.28,"$1,160","$1,160",T,10.0,161.0,10,2014
830,peterborough this week,Friday,"44,719",CCAB,03/31/14,$4.28,"$1,160","$1,160",T,10.0,161.0,10.0,2015
831,peterborough this week,Wednesday,"45,276",CCAB,03/31/14,$4.28,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1128,peterborough this week,Friday,"44,465",CCAB,03/31/15,$4.28,,"$1,160",T,10.0,161.0,10.0,2016
1129,peterborough this week,Wednesday,"45,043",CCAB,03/31/15,$4.28,,"$1,160",T,10.0,161.0,10.0,2016
1418,peterborough this week,Friday,"43,968",CCAB,03/31/16,$4.28,,"$1,160",T,10.0,161.0,10.0,2017
1419,peterborough this week,Wednesday,"44,528",CCAB,03/31/16,$4.28,,"$1,160",T,10.0,161.0,10.0,2017
1675,peterborough this week,Friday,"43,195",CCAB,12/31/16,$4.28,,"$1,160",T,10.0,161.0,10.0,2018
1676,peterborough this week,Wednesday,"43,797",CCAB,12/31/16,$4.28,,"$1,160",T,10.0,161.0,10.0,2018
1913,peterborough this week,Friday,"41,715",CCAB,06/30/18,$4.28,,"$1,160",T,10.0,161.0,10.0,2019
1914,peterborough this week,Wednesday,"42,182",CCAB,06/30/18,$4.28,,"$1,160",T,10.0,161.0,10.0,2019
525,petrolia lambton independent,Thursday,"6,000",PS,11/30/13,$0.82,incl.,incl.,T,9.0,192.0,3,2014
832,petrolia lambton independent,Thursday,"6,000",PS,,$0.82,Incl.,Incl.,T,9.0,192.0,3.0,2015
1130,petrolia lambton independent,Thursday,"6,000",PS,,$0.60,,incl.,T,9.0,192.0,3.0,2016
1420,petrolia lambton independent,Thursday,"6,000",PS,,$0.60,,Incl.,T,9.0,192.0,3.0,2017
1677,petrolia lambton independent,Thursday,"6,000",PS,,$0.60,,$353,T,9.0,192.0,3.0,2018
1915,petrolia lambton independent,Thursday,"1,900",PS,,$0.60,,$353,T,9.0,192.0,3.0,2019
221,petrolia topic,Wednesday,"1,404",CMCAP,06/30/12,$0.73,$118,$353,T,9.0,160.0,3.0,2013
526,petrolia topic,Wednesday,"1,309",CMCAP,12/31/12,$0.73,$118,$353,T,9.0,160.0,3,2014
833,petrolia topic,Wednesday,"1,309",CMCAP,03/31/13,$0.57,$118,$353,T,9.0,160.0,3.0,2015
1131,petrolia topic,Wednesday,726,CMCA,12/31/14,$0.53,,$234,T,9.0,160.0,3.0,2016
1421,petrolia topic,Wednesday,726,CMCA,12/31/14,$0.53,,$234,T,9.0,160.0,3.0,2017
1678,petrolia topic,Wednesday,726,CMCA,12/31/14,$0.53,,$234,T,9.0,160.0,3.0,2018
222,picton county weekly news,Thursday,"11,615",CMCAC,06/30/12,$0.64,$118,$412,T,9.0,160.0,3.0,2013
527,picton county weekly news,Thursday,"11,529",CMCAC,12/31/12,$0.58,$176,$176,T,9.0,160.0,3,2014
834,picton county weekly news,Thursday,"11,811",CMCAC,06/30/14,$0.58,$176,$176,T,9.0,160.0,3.0,2015
1132,picton county weekly news,Thursday,"11,492",CMCA,12/31/14,$0.58,,$176,T,9.0,160.0,3.0,2016
1422,picton county weekly news,Thursday,"11,149",CMCA,06/30/15,$0.58,,$176,T,9.0,160.0,3.0,2017
1679,picton county weekly news,Thursday,"11,149",CMCA,06/30/15,$0.58,,$176,T,10.0,160.0,10.0,2018
1916,picton county weekly news,Thursday,"11,149",CMCA,06/30/15,$0.58,,$176,T,10.0,160.0,10.0,2019
223,picton gazette,Thursday,"11,955",CMCAC,06/30/12,$0.79,$71,$106,T,6.0,212.0,5.0,2013
528,picton gazette,Thursday,"11,931",CMCAC,12/31/12,$0.79,$71,$106,T,6.0,212.0,5,2014
835,picton gazette,Thursday,"11,955",CMCAC,06/30/13,$0.79,$71,$106,T,6.0,212.0,5.0,2015
1133,picton gazette,Thursday,"11,548",CMCA,12/31/14,$0.89,,$106,T,6.0,188.0,5.0,2016
1423,picton gazette,Thursday,"11,426",CMCA,12/31/15,$0.89,,$106,T,6.0,188.0,5.0,2017
1680,picton gazette,Thursday,"11,450",CMCA,06/30/16,$0.91,,$106,T,6.0,160.0,5.0,2018
1917,picton gazette,Thursday,"11,377",CMCA,12/31/17,$0.91,,$106,T,6.0,160.0,5.0,2019
224,port colborne inport news,Thursday,"11,055",CMCAC,09/30/12,$0.88,$147,$368,T,9.0,160.0,3.0,2013
529,port colborne inport news,Thursday,"10,623",CMCAC,03/31/13,$0.88,$147,$368,T,9.0,160.0,3,2014
836,port colborne inport news,Thursday,"10,129",CMCAC,03/31/14,$0.93,$147,$368,T,9.0,160.0,3.0,2015
1134,port colborne inport news,Thursday,"9,880",CMCA,03/31/15,$0.93,,$368,T,9.0,160.0,3.0,2016
1424,port colborne inport news,Thursday,"9,849",CMCA,03/31/16,$0.93,,$368,T,9.0,160.0,3.0,2017
225,port dover maple leaf,Wednesday,"3,110",CMCAP,09/30/12,$0.65,$153,$294,T,10.0,224.0,10.0,2013
530,port dover maple leaf,Wednesday,"2,995",CMCAP,03/31/13,$0.65,$153,$294,T,10.0,224.0,10,2014
837,port dover maple leaf,Wednesday,"2,866",CMCAP,03/31/14,$0.62,$153,$294,T,10.0,224.0,10.0,2015
1135,port dover maple leaf,Wednesday,"2,919",CMCA,09/30/14,$0.62,,$235,T,10.0,224.0,10.0,2016
1425,port dover maple leaf,Wednesday,"2,840",CMCA,03/31/16,$0.62,,$235,T,10.0,224.0,10.0,2017
1681,port dover maple leaf,Wednesday,"2,919",CMCA,09/30/16,$0.62,,$235,T,10.0,224.0,10.0,2018
1918,port dover maple leaf,Wednesday,"2,808",CMCA,03/31/18,$0.62,,$235,T,10.0,224.0,10.0,2019
226,port elgin shoreline beacon,Tuesday,"3,371",CMCAP,06/30/12,$0.84,$147,$147,T,9.0,160.0,3.0,2013
531,port elgin shoreline beacon,Tuesday,"3,569",CMCAP,12/31/12,$0.84,$147,$147,T,9.0,160.0,3,2014
838,port elgin shoreline beacon,Tuesday,"3,303",CMCAP,12/31/13,$0.84,$147,$147,T,9.0,160.0,3.0,2015
1136,port elgin shoreline beacon,Tuesday,"2,879",CMCA,12/31/14,$0.84,,$147,T,9.0,160.0,3.0,2016
1426,port elgin shoreline beacon,Tuesday,"2,474",CMCA,12/31/15,$0.95,,$147,T,9.0,160.0,3.0,2017
1682,port elgin shoreline beacon,Tuesday,"2,183",CMCA,12/31/16,$0.95,,$147,T,9.0,160.0,3.0,2018
1919,port elgin shoreline beacon,Tuesday,"1,837",CMCA,12/31/17,$0.86,,$147,T,10.0,160.0,10.0,2019
228,port perry star,Thursday,"11,608",CCAB,03/31/12,$1.87,$335,"$1,160",T,10.0,175.0,10.0,2013
533,port perry star,Thursday,"11,620",CCAB,03/31/13,$2.03,"$1,160","$1,160",T,10.0,161.0,10,2014
840,port perry star,Thursday,"11,502",CCAB,03/31/14,$2.03,"$1,160","$1,160",T,10.0,161.0,10.0,2015
1137,port perry star,Thursday,"11,897",CCAB,03/31/15,$2.03,,"$1,160",T,10.0,161.0,10.0,2016
1427,port perry star,Thursday,"11,897",CCAB,03/31/15,$2.03,,"$1,160",T,10.0,161.0,10.0,2017
1683,port perry star,Thursday,"11,844",CCAB,12/31/15,$2.03,,"$1,160",T,10.0,161.0,10.0,2018
1920,port perry star,Thursday,"11,432",CCAB,03/31/18,$2.03,,"$1,160",T,10.0,161.0,10.0,2019
