AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvID,AdvID2,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner
bradford west gwillimbury topic,9050.0,1.37,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,32,26,9050.0,1.37,335.0,1160.0,bradford west gwillimbury topic,both,,,
bradford west gwillimbury topic,9507.0,1.5,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,32,26,9507.0,1.5,1160.0,1160.0,bradford west gwillimbury topic,both,,,
bradford west gwillimbury topic,10330.0,1.5,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,32,26,10330.0,1.5,1160.0,1160.0,bradford west gwillimbury topic,both,,,
bradford west gwillimbury topic,10224.0,1.5,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,32,26,10224.0,1.5,,1160.0,bradford west gwillimbury topic,both,,,
bradford west gwillimbury topic,10294.0,1.5,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,32,26,10294.0,1.5,,1160.0,bradford west gwillimbury topic,both,,,
bradford west gwillimbury topic,10364.0,1.5,,1160.0,10.0,161.0,10.0,2018,2015,3,Thursday,32,26,10364.0,1.5,,1160.0,bradford west gwillimbury topic,both,,,
bradford west gwillimbury topic,10434.0,1.5,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,32,26,10434.0,1.5,,1160.0,bradford west gwillimbury topic,both,,,
brampton guardian,118875.0,5.66,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,33,27,118265.33333333333,5.66,335.0,1160.0,brampton guardian,both,,,
brampton guardian,112109.0,5.07,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Friday,33,27,115928.66666666667,5.07,1160.0,1160.0,brampton guardian,both,,,
brampton guardian,111746.0,5.07,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Friday,33,27,117447.0,5.07,1160.0,1160.0,brampton guardian,both,,,
brampton guardian,115738.0,5.07,,1160.0,10.0,161.0,10.0,2016,2015,1,Friday,33,27,122438.5,5.07,,1160.0,brampton guardian,both,,,
brampton guardian,116447.0,5.07,,1160.0,10.0,161.0,10.0,2017,2016,1,Friday,33,27,123202.5,5.07,,1160.0,brampton guardian,both,,,
brampton guardian,117857.0,5.66,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,34,27,118265.33333333333,5.66,335.0,1160.0,brampton guardian,both,,,
brampton guardian,123247.0,5.07,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,34,27,115928.66666666667,5.07,1160.0,1160.0,brampton guardian,both,,,
brampton guardian,126420.0,5.07,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,34,27,117447.0,5.07,1160.0,1160.0,brampton guardian,both,,,
brampton guardian,129139.0,5.07,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,34,27,122438.5,5.07,,1160.0,brampton guardian,both,,,
brampton guardian,129958.0,5.07,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,34,27,123202.5,5.07,,1160.0,brampton guardian,both,,,
brampton guardian,133608.0,5.07,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,34,27,133608.0,5.07,,1160.0,brampton guardian,both,,,
brampton guardian,137258.0,5.07,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,34,27,137258.0,5.07,,1160.0,brampton guardian,both,,,
brampton guardian,118064.0,5.66,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,35,27,118265.33333333333,5.66,335.0,1160.0,brampton guardian,both,,,
brampton guardian,112430.0,5.07,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Wednesday,35,27,115928.66666666667,5.07,1160.0,1160.0,brampton guardian,both,,,
brampton guardian,114175.0,5.07,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Wednesday,35,27,117447.0,5.07,1160.0,1160.0,brampton guardian,both,,,
brantford brant news,48334.0,2.53,335.0,1160.0,6.0,190.0,5.0,2013,2012,1,Thursday,36,28,48334.0,2.53,335.0,1160.0,brantford brant news,both,,,
brantford brant news,48299.0,1.85,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,36,28,48299.0,1.85,1160.0,1160.0,brantford brant news,both,,,
brantford brant news,48675.0,1.85,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,36,28,48675.0,1.85,1160.0,1160.0,brantford brant news,both,,,
brantford brant news,48869.0,1.85,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,36,28,48869.0,1.85,,1160.0,brantford brant news,both,,,
brantford brant news,49012.0,1.85,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,36,28,49012.0,1.85,,1160.0,brantford brant news,both,,,
brantford expositor your tmc newspaper,,2.51,235.0,471.0,10.0,287.0,3.0,2015,2013,2,Thursday,37,29,,2.51,235.0,471.0,"brantford expositor, your tmc newspaper",both,,,
brantford expositor your tmc newspaper,,2.51,,471.0,10.0,287.0,3.0,2016,2014,2,Thursday,37,29,,2.51,,471.0,"brantford expositor, your tmc newspaper",both,,,
brantford expositor your tmc newspaper,,2.51,,471.0,10.0,287.0,10.0,2017,2014,3,Thursday,37,29,,2.51,,471.0,"brantford expositor, your tmc newspaper",both,,,
brantford expositor your tmc newspaper,,2.58,,485.0,10.0,287.0,10.0,2018,2015,3,Thursday,37,29,,2.58,,485.0,"brantford expositor, your tmc newspaper",both,,,
brighton independent,,1.72,335.0,1160.0,10.0,175.0,10.0,2013,2009,4,Thursday,39,31,,1.72,335.0,1160.0,brighton independent,both,,,
brighton independent,,0.55,1160.0,1160.0,10.0,189.0,10,2014,0,2014,Thursday,39,31,,0.55,1160.0,1160.0,brighton independent,both,,,
brighton independent,,0.64,1160.0,1160.0,10.0,161.0,10.0,2015,0,2015,Thursday,39,31,,0.64,1160.0,1160.0,brighton independent,both,,,
brighton independent,,0.64,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,39,31,,0.64,,1160.0,brighton independent,both,,,
brighton independent,,0.64,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,39,31,,0.64,,1160.0,brighton independent,both,,,
brighton independent,,0.64,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,39,31,,0.64,,1160.0,brighton independent,both,,,
brighton independent,,0.64,,1160.0,10.0,161.0,10.0,2019,2017,2,Thursday,39,31,,0.64,,1160.0,brighton independent,both,,,
brock citizen,,1.58,335.0,1160.0,10.0,175.0,10.0,2013,2011,2,Thursday,41,33,,1.58,335.0,1160.0,brock citizen,both,,,
brock citizen,,1.73,1160.0,1160.0,10.0,161.0,10,2014,2011,3,Thursday,41,33,,1.73,1160.0,1160.0,brock citizen,both,,,
brock citizen,,1.73,1160.0,1160.0,10.0,161.0,10.0,2015,2011,4,Thursday,41,33,,1.73,1160.0,1160.0,brock citizen,both,,,
brock citizen,,1.73,,1160.0,10.0,161.0,10.0,2016,2011,5,Thursday,41,33,,1.73,,1160.0,brock citizen,both,,,
brock citizen,,1.73,,1160.0,10.0,161.0,10.0,2017,2011,6,Thursday,41,33,,1.73,,1160.0,brock citizen,both,,,
brock citizen,,1.73,,1160.0,10.0,161.0,10.0,2018,2011,7,Thursday,41,33,,1.73,,1160.0,brock citizen,both,,,
brock citizen,,1.73,,1160.0,10.0,161.0,10.0,2019,2011,8,Thursday,41,33,,1.73,,1160.0,brock citizen,both,,,
brockville st. lawrence news,,0.97,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,42,34,,0.97,1160.0,1160.0,brockville st. lawrence news,both,,,
brockville st. lawrence news,29518.0,1.14,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,42,34,29518.0,1.14,1160.0,1160.0,brockville st. lawrence news,both,,,
brockville st. lawrence news,,1.14,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,42,34,,1.14,,1160.0,brockville st. lawrence news,both,,,
brockville st. lawrence news,,1.14,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,42,34,,1.14,,1160.0,brockville st. lawrence news,both,,,
bruce peninsula press,2867.0,0.75,176.0,176.0,8.0,224.0,6.0,2013,2012,1,Monthly,43,35,2867.0,0.75,176.0,176.0,tobermory bruce peninsula press,both,,,
bruce peninsula press,,0.78,176.0,176.0,8.0,224.0,6,2014,2012,2,Monthly,43,35,,0.78,176.0,176.0,tobermory bruce peninsula press,both,,,
bruce peninsula press,,0.8,176.0,176.0,8.0,224.0,6.0,2015,2013,2,Monthly,43,35,,0.8,176.0,176.0,tobermory bruce peninsula press,both,,,
bruce peninsula press,,0.82,,176.0,8.0,196.0,6.0,2016,2014,2,Monthly,43,35,,0.82,,176.0,tobermory bruce peninsula press,both,,,
bruce peninsula press,,0.85,,176.0,8.0,196.0,6.0,2017,2015,2,Monthly,43,35,,0.85,,176.0,tobermory bruce peninsula press,both,,,
bruce peninsula press,,0.88,,176.0,8.0,196.0,6.0,2018,2016,2,Monthly,43,35,,0.88,,176.0,tobermory bruce peninsula press,both,,,
bruce peninsula press,,0.91,,176.0,8.0,196.0,6.0,2019,2016,3,Monthly,43,35,,0.91,,176.0,tobermory bruce peninsula press,both,,,
burks falls almaguin news,2643.0,0.83,335.0,1160.0,10.0,301.0,10.0,2013,2012,1,Thursday,44,36,2643.0,0.83,335.0,1160.0,burks falls almaguin news,both,,,
burks falls almaguin news,2508.0,0.81,1160.0,1160.0,10.0,301.0,10,2014,2012,2,Thursday,44,36,2508.0,0.81,1160.0,1160.0,burks falls almaguin news,both,,,
burks falls almaguin news,2373.0,0.81,1160.0,1160.0,10.0,301.0,10.0,2015,2014,1,Thursday,44,36,2373.0,0.81,1160.0,1160.0,burks falls almaguin news,both,,,
burks falls almaguin news,,0.81,,1160.0,10.0,301.0,10.0,2016,2014,2,Thursday,44,36,,0.81,,1160.0,burks falls almaguin news,both,,,
burks falls almaguin news,,0.81,,1160.0,10.0,301.0,10.0,2017,2015,2,Thursday,44,36,,0.81,,1160.0,burks falls almaguin news,both,,,
burks falls almaguin news,,0.81,,1160.0,10.0,297.0,10.0,2018,2016,2,Thursday,44,36,,0.81,,1160.0,burks falls almaguin news,both,,,
burks falls almaguin news,,0.81,,1160.0,10.0,297.0,10.0,2019,2017,2,Thursday,44,36,,0.81,,1160.0,burks falls almaguin news,both,,,
burlington de nederlandse courant,,1.31,235.0,235.0,5.0,224.0,4,2014,0,2014,Monthly,45,37,,1.31,235.0,235.0,burlington de nederlandse courant,left_only,,Burlington,
burlington de nederlandse courant,,1.47,201.0,201.0,4.0,137.0,4,2015,0,2015,Monthly,45,37,,1.47,201.0,201.0,burlington de nederlandse courant,left_only,,Burlington,
burlington de nederlandse courant,,1.47,,201.0,4.0,137.0,2.0,2016,0,2016,Monthly,45,37,,1.47,,201.0,burlington de nederlandse courant,left_only,,Burlington,
burlington post,49818.0,5.17,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,46,38,53461.0,5.123333333333334,335.0,1160.0,burlington post,both,,,
burlington post,49979.0,5.64,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Friday,46,38,53586.666666666664,5.59,1160.0,1160.0,burlington post,both,,,
burlington post,49583.0,5.64,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Friday,46,38,54981.0,5.64,1160.0,1160.0,burlington post,both,,,
burlington post,49456.0,5.64,,1160.0,10.0,161.0,10.0,2016,2015,1,Friday,46,38,54841.5,5.64,,1160.0,burlington post,both,,,
burlington post,48790.0,5.64,,1160.0,10.0,161.0,10.0,2017,2016,1,Friday,46,38,54017.5,5.64,,1160.0,burlington post,both,,,
burlington post,,5.64,,1160.0,10.0,161.0,10.0,2018,2016,2,Friday,46,38,58425.5,5.64,,1160.0,burlington post,both,,,
burlington post,60967.0,5.17,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,47,38,53461.0,5.123333333333334,335.0,1160.0,burlington post,both,,,
burlington post,60973.0,5.64,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,47,38,53586.666666666664,5.59,1160.0,1160.0,burlington post,both,,,
burlington post,60379.0,5.64,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,47,38,54981.0,5.64,1160.0,1160.0,burlington post,both,,,
burlington post,60227.0,5.64,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,47,38,54841.5,5.64,,1160.0,burlington post,both,,,
burlington post,59245.0,5.64,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,47,38,54017.5,5.64,,1160.0,burlington post,both,,,
burlington post,58425.5,5.64,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,47,38,58425.5,5.64,,1160.0,burlington post,both,,,
burlington post,57606.0,5.64,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,47,38,57606.0,5.64,,1160.0,burlington post,both,,,
burlington post,49598.0,5.03,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,48,38,53461.0,5.123333333333334,335.0,1160.0,burlington post,both,,,
burlington post,49808.0,5.49,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Wednesday,48,38,53586.666666666664,5.59,1160.0,1160.0,burlington post,both,,,
caledon citizen,,0.8,59.0,235.0,8.0,276.0,6.0,2013,2011,2,Thursday,50,40,,0.8,59.0,235.0,caledon citizen,both,,,
caledon citizen,16226.0,0.8,59.0,235.0,8.0,300.0,6.0,2014,2013,1,Thursday,50,40,16226.0,0.8,59.0,235.0,caledon citizen,both,,,
caledon citizen,12240.0,0.8,59.0,235.0,8.0,300.0,6.0,2015,2014,1,Thursday,50,40,12240.0,0.8,59.0,235.0,caledon citizen,both,,,
caledon citizen,,0.8,,235.0,8.0,300.0,9.0,2016,2014,2,Thursday,50,40,,0.8,,235.0,caledon citizen,both,,,
caledon citizen,,0.8,,235.0,8.0,300.0,9.0,2017,2015,2,Thursday,50,40,,0.8,,235.0,caledon citizen,both,,,
caledon citizen,,0.8,,235.0,8.0,300.0,9.0,2018,2015,3,Thursday,50,40,,0.8,,235.0,caledon citizen,both,,,
caledon citizen,,0.8,,235.0,8.0,300.0,9.0,2019,2015,4,Thursday,50,40,,0.8,,235.0,caledon citizen,both,,,
caledon enterprise,16892.0,1.83,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,51,41,14940.0,1.83,335.0,1160.0,caledon enterprise,both,,,
caledon enterprise,17140.0,2.0,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,51,41,15150.5,2.0,1160.0,1160.0,caledon enterprise,both,,,
caledon enterprise,17089.0,2.06,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,51,41,15078.0,2.0300000000000002,1160.0,1160.0,caledon enterprise,both,,,
caledon enterprise,17951.0,2.06,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,51,41,17951.0,2.06,,1160.0,caledon enterprise,both,,,
caledon enterprise,18657.0,2.06,,1160.0,10.0,161.0,10.0,2017,2016,1,Thursday,51,41,18657.0,2.06,,1160.0,caledon enterprise,both,,,
caledon enterprise,18928.0,2.06,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,51,41,18928.0,2.06,,1160.0,caledon enterprise,both,,,
caledon enterprise,19199.0,2.06,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,51,41,19199.0,2.06,,1160.0,caledon enterprise,both,,,
caledon enterprise,12988.0,1.83,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Tuesday,52,41,14940.0,1.83,335.0,1160.0,caledon enterprise,both,,,
caledon enterprise,13161.0,2.0,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Tuesday,52,41,15150.5,2.0,1160.0,1160.0,caledon enterprise,both,,,
caledon enterprise,13067.0,2.0,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Tuesday,52,41,15078.0,2.0300000000000002,1160.0,1160.0,caledon enterprise,both,,,
cambridge times,43059.0,1.84,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Friday,53,42,44754.333333333336,1.84,335.0,1160.0,cambridge times,both,,,
cambridge times,43064.5,2.01,1160.0,1160.0,10.0,161.0,10,2014,2012,2,Friday,53,42,44770.666666666664,2.08,1160.0,1160.0,cambridge times,both,,,
cambridge times,43070.0,2.01,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Friday,53,42,44787.0,2.08,1160.0,1160.0,cambridge times,both,,,
cambridge times,48159.0,1.84,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,54,42,44754.333333333336,1.84,335.0,1160.0,cambridge times,both,,,
cambridge times,48191.5,2.22,1160.0,1160.0,10.0,161.0,10,2014,2012,2,Thursday,54,42,44770.666666666664,2.08,1160.0,1160.0,cambridge times,both,,,
cambridge times,48224.0,2.22,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,54,42,44787.0,2.08,1160.0,1160.0,cambridge times,both,,,
cambridge times,,2.22,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,54,42,,2.115,,1160.0,cambridge times,both,,,
cambridge times,,2.22,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,54,42,,2.115,,1160.0,cambridge times,both,,,
cambridge times,,2.22,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,54,42,,2.115,,1160.0,cambridge times,both,,,
cambridge times,,2.22,,1160.0,10.0,161.0,10.0,2019,2016,3,Thursday,54,42,,2.115,,1160.0,cambridge times,both,,,
cambridge times,43045.0,1.84,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Tuesday,55,42,44754.333333333336,1.84,335.0,1160.0,cambridge times,both,,,
cambridge times,43056.0,2.01,1160.0,1160.0,10.0,161.0,10,2014,2012,2,Tuesday,55,42,44770.666666666664,2.08,1160.0,1160.0,cambridge times,both,,,
cambridge times,43067.0,2.01,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Tuesday,55,42,44787.0,2.08,1160.0,1160.0,cambridge times,both,,,
cambridge times,,2.01,,1160.0,10.0,161.0,10.0,2016,2014,2,Tuesday,55,42,,2.115,,1160.0,cambridge times,both,,,
cambridge times,,2.01,,1160.0,10.0,161.0,10.0,2017,2015,2,Tuesday,55,42,,2.115,,1160.0,cambridge times,both,,,
cambridge times,,2.01,,1160.0,10.0,161.0,10.0,2018,2016,2,Tuesday,55,42,,2.115,,1160.0,cambridge times,both,,,
cambridge times,,2.01,,1160.0,10.0,161.0,10.0,2019,2016,3,Tuesday,55,42,,2.115,,1160.0,cambridge times,both,,,
campbellford northwest emc,11630.0,1.13,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,56,43,11630.0,1.13,335.0,1160.0,campbellford northwest emc,both,,,
campbellford trent hills independent,,0.98,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,57,44,,0.98,1160.0,1160.0,campbellford trent hills independent,both,,,
campbellford trent hills independent,,1.16,1160.0,1160.0,10.0,161.0,10.0,2015,2013,2,Thursday,57,44,,1.16,1160.0,1160.0,campbellford trent hills independent,both,,,
carleton place almonte canadian gazette,12509.0,0.87,335.0,1160.0,6.0,218.0,5.0,2013,2012,1,Thursday,58,45,12509.0,0.87,335.0,1160.0,carleton placealmonte canadian gazette,both,,,
carleton place almonte canadian gazette,12817.0,0.61,1160.0,1160.0,10.0,189.0,10,2014,2012,2,Thursday,58,45,12817.0,0.61,1160.0,1160.0,carleton placealmonte canadian gazette,both,,,
carleton place almonte canadian gazette,13125.0,0.71,1160.0,1160.0,10.0,161.0,10.0,2015,2014,1,Thursday,58,45,13125.0,0.71,1160.0,1160.0,carleton placealmonte canadian gazette,both,,,
carleton place almonte canadian gazette,12730.5,0.71,,1160.0,10.0,161.0,10.0,2016,2014,2,Thursday,58,45,12730.5,0.71,,1160.0,carleton placealmonte canadian gazette,both,,,
carleton place almonte canadian gazette,12336.0,0.71,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,58,45,12336.0,0.71,,1160.0,carleton placealmonte canadian gazette,both,,,
carleton place almonte canadian gazette,11941.5,0.71,,1160.0,10.0,161.0,10.0,2018,2016,2,Thursday,58,45,11941.5,0.71,,1160.0,carleton placealmonte canadian gazette,both,,,
carleton place almonte canadian gazette,11547.0,0.71,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,58,45,11547.0,0.71,,1160.0,carleton placealmonte canadian gazette,both,,,
chatham this week,,1.06,,376.0,9.0,160.0,3.0,2018,2015,3,Thursday,60,47,,1.06,,376.0,chatham this week,both,,,
chatham this week,,0.95,,376.0,10.0,160.0,10.0,2019,2015,4,Thursday,60,47,,0.95,,376.0,chatham this week,both,,,
chatham this week,19679.0,0.99,94.0,376.0,9.0,160.0,3.0,2013,2012,1,Wednesday,61,47,19679.0,0.99,94.0,376.0,chatham this week,both,,,
chatham this week,19692.0,0.99,94.0,376.0,9.0,160.0,3,2014,2013,1,Wednesday,61,47,19692.0,0.99,94.0,376.0,chatham this week,both,,,
chatham this week,,0.99,94.0,376.0,9.0,160.0,3.0,2015,2013,2,Wednesday,61,47,,0.99,94.0,376.0,chatham this week,both,,,
chatham this week,,0.99,,376.0,9.0,160.0,3.0,2016,2014,2,Wednesday,61,47,,0.99,,376.0,chatham this week,both,,,
chatham this week,,0.99,,376.0,9.0,160.0,3.0,2017,2015,2,Wednesday,61,47,,0.99,,376.0,chatham this week,both,,,
chatham voice,,0.97,,,9.0,192.0,3,2014,0,2014,Thursday,62,48,,0.97,,,the chatham voice,both,,,
chatham voice,19041.0,0.97,,,9.0,192.0,3.0,2015,2014,1,Thursday,62,48,19041.0,0.97,,,the chatham voice,both,,,
chatham voice,19165.5,0.97,,,9.0,192.0,3.0,2016,2014,2,Thursday,62,48,19165.5,0.97,,,the chatham voice,both,,,
chatham voice,19290.0,0.97,,,9.0,192.0,3.0,2017,2016,1,Thursday,62,48,19290.0,0.97,,,the chatham voice,both,,,
chatham voice,,0.97,,,9.0,192.0,3.0,2018,2016,2,Thursday,62,48,,0.97,,,the chatham voice,both,,,
chatham voice,,0.97,,0.0,9.0,192.0,3.0,2019,2016,3,Thursday,62,48,,0.97,,0.0,the chatham voice,both,,,
chesterville record,1593.0,0.8,176.0,529.0,6.0,220.0,5.0,2013,2012,1,Wednesday,63,49,1593.0,0.8,176.0,529.0,chesterville record,both,,,
chesterville record,1695.0,0.75,176.0,294.0,6.0,220.0,5,2014,2012,2,Wednesday,63,49,1695.0,0.75,176.0,294.0,chesterville record,both,,,
chesterville record,1797.0,0.82,176.0,294.0,6.0,220.0,5.0,2015,2014,1,Wednesday,63,49,1797.0,0.82,176.0,294.0,chesterville record,both,,,
chesterville record,,0.82,,294.0,6.0,217.0,5.0,2016,2014,2,Wednesday,63,49,,0.82,,294.0,chesterville record,both,,,
chesterville record,,0.82,,294.0,6.0,217.0,5.0,2017,2015,2,Wednesday,63,49,,0.82,,294.0,chesterville record,both,,,
chesterville record,,0.82,,294.0,6.0,217.0,5.0,2018,2016,2,Wednesday,63,49,,0.82,,294.0,chesterville record,both,,,
chesterville record,,0.82,,294.0,6.0,217.0,5.0,2019,2017,2,Wednesday,63,49,,0.82,,294.0,chesterville record,both,,,
clarington this week,25731.0,2.96,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Thursday,64,50,25731.0,2.96,335.0,1160.0,clarington this week,both,,,
clarington this week,25845.0,3.23,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Thursday,64,50,25845.0,3.23,1160.0,1160.0,clarington this week,both,,,
clarington this week,25754.0,3.23,1160.0,1160.0,10.0,161.0,10.0,2015,2013,2,Thursday,64,50,25754.0,3.23,1160.0,1160.0,clarington this week,both,,,
clarington this week,25663.0,3.23,,1160.0,10.0,161.0,10.0,2016,2015,1,Thursday,64,50,25663.0,3.23,,1160.0,clarington this week,both,,,
clarington this week,25685.666666666668,3.23,,1160.0,10.0,161.0,10.0,2017,2015,2,Thursday,64,50,25685.666666666668,3.23,,1160.0,clarington this week,both,,,
clarington this week,25708.333333333332,3.23,,1160.0,10.0,161.0,10.0,2018,2015,3,Thursday,64,50,25708.333333333332,3.23,,1160.0,clarington this week,both,,,
clarington this week,25731.0,3.23,,1160.0,10.0,161.0,10.0,2019,2018,1,Thursday,64,50,25731.0,3.23,,1160.0,clarington this week,both,,,
clarington this week,25731.0,2.96,335.0,1160.0,10.0,175.0,10.0,2013,2012,1,Wednesday,65,50,25731.0,2.96,335.0,1160.0,clarington this week,both,,,
clarington this week,25845.0,3.23,1160.0,1160.0,10.0,161.0,10,2014,2013,1,Wednesday,65,50,25845.0,3.23,1160.0,1160.0,clarington this week,both,,,
clarington this week,25754.0,3.23,1160.0,1160.0,10.0,161.0,10.0,2015,2013,2,Wednesday,65,50,25754.0,3.23,1160.0,1160.0,clarington this week,both,,,
clarington this week,25663.0,3.23,,1160.0,10.0,161.0,10.0,2016,2015,1,Wednesday,65,50,25663.0,3.23,,1160.0,clarington this week,both,,,
clarington this week,25685.666666666668,3.23,,1160.0,10.0,161.0,10.0,2017,2015,2,Wednesday,65,50,25685.666666666668,3.23,,1160.0,clarington this week,both,,,
clarington this week,25708.333333333332,3.23,,1160.0,10.0,161.0,10.0,2018,2015,3,Wednesday,65,50,25708.333333333332,3.23,,1160.0,clarington this week,both,,,
clarington this week,25731.0,3.23,,1160.0,10.0,161.0,10.0,2019,2018,1,Wednesday,65,50,25731.0,3.23,,1160.0,clarington this week,both,,,
clinton news record,1714.0,0.72,88.0,353.0,9.0,160.0,3.0,2013,2012,1,Wednesday,66,51,1714.0,0.72,88.0,353.0,clinton news record,both,,,
clinton news record,1484.0,0.72,88.0,353.0,9.0,160.0,3,2014,2013,1,Wednesday,66,51,1484.0,0.72,88.0,353.0,clinton news record,both,,,
clinton news record,1339.0,0.73,88.0,353.0,9.0,160.0,3.0,2015,2014,1,Wednesday,66,51,1339.0,0.73,88.0,353.0,clinton news record,both,,,
clinton news record,1232.0,0.73,,353.0,9.0,160.0,3.0,2016,2015,1,Wednesday,66,51,1232.0,0.73,,353.0,clinton news record,both,,,
clinton news record,,0.73,,353.0,9.0,160.0,3.0,2017,2015,2,Wednesday,66,51,,0.73,,353.0,clinton news record,both,,,
clinton news record,,0.73,,353.0,9.0,160.0,3.0,2018,2016,2,Wednesday,66,51,,0.73,,353.0,clinton news record,both,,,
clinton news record,,0.66,,353.0,10.0,160.0,10.0,2019,2016,3,Wednesday,66,51,,0.66,,353.0,clinton news record,both,,,
cochrane times post,2007.0,0.87,128.0,386.0,9.0,160.0,3.0,2013,2012,1,Thursday,67,52,2007.0,0.87,128.0,386.0,cochrane timespost,both,,,
cochrane times post,1882.0,0.87,128.0,386.0,9.0,160.0,3,2014,2013,1,Thursday,67,52,1882.0,0.87,128.0,386.0,cochrane timespost,both,,,
