,AdvNewspaper,AdvCirc,NatlLineRate,SpotColour,ProcessColour,Columns,Lines,MaterialCode,Year,AuditYear,AuditDiff,SplitIssue,AdvCircAllEds,NatlLineRateAllEds,SpotColourAllEds,ProcessColourAllEds,MarketAndNewspaper,_merge1,Removable,ADVCSD,ADVOwner,EDITION,FreeCirculation,Format,Market,Newspaper,Owner,PaidCirculation,Prov,TotalCirculation,Lowner,Address,GPS,StdName2,StdOwner2,double,StdMarket2,RemovableSlash,Swap2017,MarketChange1,Daily,SwapNotInclude,Swap2017Affected,CSDs,first_year,equal_to_previous,FreeCircAllEds,PaidCircAllEds,TotalCircAllEds,EDITION2,_merge2,ID,ID2,EverPaidEDITION,EverFreeEDITION,EverPaid,EverFree,OpCross2017ID,OpCross2017ID2,FreeCirc_Cross17_ID2,PaidCirc_Cross17_ID2,Rate_Cross17_ID2,TotalCirc_Cross17_ID2,OpPost2017,CDs,postmedia,metroland,MetrolandOrPostmedia,Unnamed: 0,GEO UID,Province code,Province name,CD code,CD name,CSD code,CSD name,Population,PopulationGrowth,Age,Income,Education,NofID2,FreeCirculation_Sum_Others,TotalCirculation_Sum_Others,PaidCirculation_Sum_Others,FreeCirculation_Sum_PM,TotalCirculatinn_Sum_PM,PaidCirculation_Sum_PM,PMShare,PMNofID2,MeanMarketRate,PMMeanMarketRate,MeanCirc,PMMeanCirc,mean_MeanMarketRate_before_2017,mean_PMMeanMarketRate_before_2017,mean_NofID2_before_2017,mean_PMNofID2_before_2017,mean_MeanMarketRate_after_2017,mean_PMMeanMarketRate_after_2017,mean_NofID2_after_2017,mean_PMNofID2_after_2017,MeanMarketRate_2013,MeanMarketRate_2014,MeanMarketRate_2015,MeanMarketRate_2016,MeanMarketRate_2017,MeanMarketRate_2018,MeanMarketRate_2019,PMMeanMarketRate_2013,PMMeanMarketRate_2014,PMMeanMarketRate_2015,PMMeanMarketRate_2016,PMMeanMarketRate_2017,PMMeanMarketRate_2018,PMMeanMarketRate_2019,PMMeanMarketRate_PreTrend,MeanMarketRate_PreTrend,PMMeanMarketRate_PostTrend,MeanMarketRate_PostTrend,TMarket
669,leamington southpoint sun,10659.0,1.18,,529.0,6.0,204.0,5.0,2017,2016.0,1.0,Wednesday,10659.0,1.18,,529.0,leamington southpoint sun,both,,[nan],,Wednesday,11665.5,T,leamington,southpoint sun,southpoint publishing inc.,0.0,ON,11665.5,jim heyens and sheila mcbrayne,"['leamington ,ON, Canada']","[(42.0531166, -82.5996998)]",southpohnt sun,,,,,0.0,leamington,0.0,0.0,0,Leamington,2013.0,1.0,11665.5,0.0,11665.5,Wednesday,perfect_match,243,179,0,1,0,1,1,1,0,0,1,0,1,['Essex'],0,0,0,2320,3537003,35,ON,37,Essex,3,Leamington,10.229007170467204,4.576770711466393,4.950885289690482,10.308952660644293,7.590852123688581,1,11665.5,11665.5,0.0,0.0,0.0,0.0,0.0,0.0,1.18,,11665.5,,1.11,,1.0,0.0,1.2966666666666666,,1.6666666666666667,0.0,1.06,1.12,1.12,1.14,1.18,1.18,1.53,,,,,,,,,0.02599999999999998,,0.17499999999999982,0
674,,,,,,,,,2017,,,,,,,,snap 1000 islands,,,[nan],,Monthly,,T,1000%20islands&brockville,snap 1000 islands,snapd inc.,0.0,ON,,snapd inc.,"['1000 islands ,ON, Canada', 'brockville ,ON, Canada']","[(44.4318712, -75.8853212), (44.5895925, -75.6843332)]",,,,,,0.0,1000 islands brockville,0.0,0.0,1,Leeds and the Thousand Islands,2015.0,1.0,,0.0,,Monthly,right_only,415,308,0,1,0,1,1,1,0,0,0,0,1,"['Leeds and Grenville', 'Leeds and Grenville']",0,0,0,2161,3507021,35,ON,7,Leeds and Grenville,21,Leeds and the Thousand Islands,9.165865881874353,4.624972813284271,4.984291318756654,10.491607495228367,7.150701457592526,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,0
681,grimsby lincoln news,,2.36,,1160.0,10.0,147.0,10.0,2017,2015.0,2.0,Tuesday,,2.36,,1160.0,grimsby lincoln news,both,,[nan],,Thursday,,T,grimsby&lincoln,grimsby lincoln news,metroland media group ltd.,0.0,ON,,metroland media group ltd.,"['grimsby ,ON, Canada', 'lincoln ,ON, Canada']","[(43.1931661, -79.560677), (43.17354975, -79.41600688766434)]",,,,,,0.0,grimsby lincoln,0.0,0.0,0,Lincoln,2015.0,1.0,,0.0,,Thursday,right_imperfect_match,165,121,0,1,0,1,1,1,0,0,1,0,1,"['Niagara', 'Niagara']",0,1,1,2278,3526057,35,ON,26,Niagara,57,Lincoln,10.08108965687996,4.661550519424199,4.9621450849358215,10.543260327329259,8.224163512637862,2,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.845,2.36,,,1.7916666666666667,2.36,2.0,1.0,1.5875,2.36,2.0,1.0,,1.685,1.845,1.845,1.845,1.845,1.33,,2.36,2.36,2.36,2.36,2.36,,0.0,0.04799999999999993,-9.681144774731364e-16,-0.2575000000000002,0
688,,,,,,,,,2017,,,,,,,,london observateur l,,,[nan],,Tuesday,,T,london,observateur l,l'observateur (london),0.0,ON,,l'observateur (london),"['london ,ON, Canada']","[(42.9832406, -81.243372)]",,,,,,0.0,london,0.0,0.0,1,London,2013.0,1.0,,0.0,,Tuesday,right_only,248,184,0,1,0,1,1,1,0,0,0,0,1,['Middlesex'],0,0,0,2350,3539036,35,ON,39,Middlesex,36,London,12.858194685937187,4.6520537718869415,4.945207488773801,10.39509977537798,11.293213518957714,5,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.35,2.35,,,2.5408333333333335,2.5408333333333335,4.555555555555555,2.0,2.35,2.35,5.0,1.0,2.545,2.645,2.645,2.35,2.35,2.35,2.35,2.545,2.645,2.645,2.35,2.35,2.35,2.35,-0.06849999999999982,-0.06849999999999982,-2.220446049250313e-16,-2.220446049250313e-16,1
695,middlesex banner,1477.6666666666667,1.4,,549.0,4.0,175.0,8.0,2017,2015.0,2.0,Wednesday,1477.6666666666667,1.4,,549.0,lucan ailsa craig ilderton middlesex banner,both,,[nan],,Wednesday,973.0,T,lucan&ailsa%20craig&ilderton,middlesex banner,banner publications,568.0,ON,1541.0,banner publications,"['lucan ,ON, Canada', 'ailsa craig ,ON, Canada', 'ilderton ,ON, Canada']","[(43.1878148, -81.4031356), (43.1471072, -81.5336236), (43.0812001, -81.3751432)]",,,,,,0.0,lucan ailsa craig ilderton,0.0,0.0,0,Lucan Biddulph,2013.0,0.0,973.0,568.0,1541.0,Wednesday,perfect_match,252,188,1,1,1,1,1,1,1,1,1,1,1,"['Middlesex', 'Middlesex', 'Middlesex']",0,0,0,2353,3539060,35,ON,39,Middlesex,60,Lucan Biddulph,8.476371196895983,4.684905154006945,4.937347498326424,10.64170369646365,6.484635235635252,1,973.0,1541.0,568.0,0.0,0.0,0.0,0.0,0.0,1.4,,1541.0,,1.065,,1.0,0.0,1.48,,1.0,0.0,0.79,0.81,1.31,1.35,1.4,1.45,1.51,,,,,,,,,0.176,,0.05499999999999983,0
702,barrys bay the valley gazette,1633.5,0.85,,176.0,6.0,217.0,5.0,2017,2015.0,2.0,Wednesday,1633.5,0.85,,176.0,barry's bay the valley gazette,both,,[nan],,Wednesday,45.0,T,barry's%20bay,the valley gazette,the valley gazette,1768.0,ON,1813.0,the valley gazette,"[""barry's bay ,ON, Canada""]","[(45.488298, -77.679176)]",,,,,,0.0,barry's bay,0.0,0.0,0,Madawaska Valley,2013.0,0.0,45.0,1768.0,1813.0,Wednesday,perfect_match,34,25,1,1,1,1,1,1,0,1,1,0,1,['Renfrew'],0,0,0,2420,3547030,35,ON,47,Renfrew,30,Madawaska Valley,8.348301054933943,4.56746831880408,5.011301738639416,10.221068175333773,6.272877006546167,1,45.0,1813.0,1768.0,0.0,0.0,0.0,0.0,0.0,0.85,,1813.0,,0.7766666666666667,0.8,1.6666666666666667,0.6666666666666666,0.87,,1.0,0.0,0.765,0.765,0.79,0.81,0.85,0.86,0.88,0.8,0.8,,,,,,-2.886579864025407e-16,0.021499999999999984,,0.014999999999999902,0
713,drayton community news,5157.0,0.74,,282.0,6.0,220.0,5.0,2017,2016.0,1.0,Friday,5157.0,0.74,,282.0,drayton community news,both,,[nan],,Friday,5042.0,T,drayton,community news,w.h.a. publications ltd.,6.0,ON,5048.0,w.h.a. publications ltd.,"['drayton ,ON, Canada']","[(43.755055, -80.6711337)]",community news,,,,,0.0,drayton,0.0,0.0,0,Mapleton,2013.0,0.0,5042.0,6.0,5048.0,Friday,perfect_match,108,80,1,1,1,1,1,1,1,1,1,1,1,['Wellington'],0,0,0,2260,3523033,35,ON,23,Wellington,33,Mapleton,9.271153211372695,4.657762636107262,4.894850261102546,10.484892788250326,6.5722825426940075,1,5042.0,5048.0,6.0,0.0,0.0,0.0,0.0,0.0,0.74,,5048.0,,0.71,,1.0,0.0,0.74,,1.0,0.0,0.71,0.71,0.71,0.71,0.74,0.74,0.74,,,,,,,,,0.0059999999999999915,,-1.1102230246251565e-16,0
720,marathon mercury,,1.11,,447.0,5.0,222.0,4.0,2017,2015.0,2.0,Tuesday,,1.11,,447.0,marathon mercury,both,,[nan],,Tuesday,0.0,T,marathon,mercury,marathon mercury printers limited,681.0,ON,681.0,marathon mercury printers limited,"['marathon ,ON, Canada']","[(48.7209349, -86.371598)]",,,,,,0.0,marathon,0.0,0.0,0,Marathon,2013.0,0.0,0.0,681.0,681.0,Tuesday,perfect_match,259,194,1,1,1,1,1,1,0,1,1,1,1,['Thunder Bay'],0,0,0,2608,3558059,35,ON,58,Thunder Bay,59,Marathon,8.12355783506165,4.580877493419047,4.95723451736914,10.547969561114792,6.016157159698354,1,0.0,681.0,681.0,0.0,0.0,0.0,0.0,0.0,1.11,,681.0,,1.0725,,1.0,0.0,1.11,,1.0,0.0,1.04,1.06,1.08,1.11,1.11,1.11,1.11,,,,,,,,,0.019000000000000072,,-1.1102230246251565e-16,0
727,markham economist sun,70400.0,5.31,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thtrsday,70400.0,5.31,,1160.0,markham economist sun,both,,[nan],,Saturday,71082.16666666666,T,markham,economist  sun,metroland media group ltd.,0.0,ON,71082.16666666666,metroland media group ltd.,"['markham ,ON, Canada']","[(43.8563707, -79.3376825)]",economist & sun,,,,,0.0,markham,0.0,0.0,0,Markham,2013.0,1.0,71045.33333333333,0.0,71045.33333333333,Saturday,right_imperfect_match,260,195,0,1,0,1,1,1,1,0,1,1,1,['York'],0,1,1,2234,3519036,35,ON,19,York,36,Markham,12.704013617531169,4.6913478822291435,4.94306997460049,10.247290000252185,11.48765893772234,2,0.0,0.0,0.0,71082.16666666666,71082.16666666666,0.0,1.0,1.0,5.31,5.31,71045.33333333333,71045.33333333333,5.234999999999999,5.234999999999999,1.6666666666666667,1.0,5.31,5.31,2.0,1.0,4.86,5.31,5.31,5.31,5.31,5.31,5.31,4.86,5.31,5.31,5.31,5.31,5.31,5.31,0.09000000000000001,0.09000000000000001,-8.881784197001252e-16,-8.881784197001252e-16,0
734,,,,,,,,,2017,,,,,,,,mattawa recorder,,,[nan],,Wednesday,,T,mattawa,recorder,ontario inc.,,ON,,ontario inc.,"['mattawa ,NN, Canada']","[(46.317296, -78.703308)]",recorder,,,,,0.0,mattawa,0.0,0.0,0,Mattawa,2013.0,1.0,,,,Wednesday,right_only,262,196,1,1,1,1,1,1,0,0,0,0,1,['Nipissing'],0,0,0,2438,3548021,35,ON,48,Nipissing,21,Mattawa,7.646353722445999,4.590056548178043,4.991112627607392,10.085767441795337,5.135798437050262,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,0
741,meaford express,,1.5,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Wednesday,,1.5,,1160.0,meaford express,both,,[nan],,Wednesday,100.0,B,meaford,meaford express,metroland media group ltd.,331.0,ON,431.0,metroland media group ltd.,"['meaford ,ON, Canada']","[(44.6069298, -80.5916531)]",,,,,,1.0,meaford,0.0,0.0,1,Meaford,2013.0,0.0,100.0,331.0,431.0,Wednesday,perfect_match,263,197,1,1,1,1,0,0,0,0,0,0,0,['Grey'],0,1,1,2380,3542047,35,ON,42,Grey,47,Meaford,9.313889247604742,4.59511985013459,4.996536369716754,10.382760587789011,7.478734825567875,2,0.0,0.0,0.0,100.0,431.0,331.0,1.0,1.0,1.5,1.5,431.0,431.0,1.5,1.5,1.8571428571428572,1.0,1.12,,1.0,0.0,,,1.5,1.5,1.5,,1.12,,,1.5,1.5,1.5,,,-2.220446049250313e-16,-2.220446049250313e-16,,-0.18999999999999986,1
748,middlesex banner,1477.6666666666667,1.4,,549.0,4.0,175.0,8.0,2017,2015.0,2.0,Wednesday,1477.6666666666667,1.4,,549.0,lucan ailsa craig ilderton middlesex banner,both,,[nan],,Wednesday,973.0,T,lucan&ailsa%20craig&ilderton,middlesex banner,banner publications,568.0,ON,1541.0,banner publications,"['lucan ,ON, Canada', 'ailsa craig ,ON, Canada', 'ilderton ,ON, Canada']","[(43.1878148, -81.4031356), (43.1471072, -81.5336236), (43.0812001, -81.3751432)]",,,,,,0.0,lucan ailsa craig ilderton,0.0,0.0,0,Middlesex Centre,2013.0,0.0,973.0,568.0,1541.0,Wednesday,perfect_match,252,188,1,1,1,1,1,1,1,1,1,1,1,"['Middlesex', 'Middlesex', 'Middlesex']",0,0,0,2349,3539033,35,ON,39,Middlesex,33,Middlesex Centre,9.762039188951753,4.651099117876491,4.9494688588587685,10.734220396048636,8.178919332848396,1,973.0,1541.0,568.0,0.0,0.0,0.0,0.0,0.0,1.4,,1541.0,,1.065,,1.0,0.0,1.48,,1.0,0.0,0.79,0.81,1.31,1.35,1.4,1.45,1.50,,,,,,,,,0.176,,0.05499999999999983,0
755,midland penetanguishene mirror,21775.0,3.15,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Thursday,21775.0,3.15,,1160.0,midland penetanguishene the mirror,both,,[nan],,Thursday,21821.0,T,midland&penetanguishene,the mirror,metroland media group ltd.,1.0,ON,21822.0,metroland media group ltd.,"['midland ,ON, Canada', 'penetanguishene ,ON, Canada']","[(44.750147, -79.885712), (44.7688035, -79.9339487)]",the mirror,,,,,0.0,midland penetanguishene,0.0,0.0,0,Midland,2013.0,0.0,21821.0,0.5,21822.0,Thursday,perfect_match,264,198,1,1,1,1,1,1,1,0,1,1,1,"['Simcoe', 'Simcoe']",0,1,1,2403,3543074,35,ON,43,Simcoe,74,Midland,9.738848730594482,4.623010104116422,4.986342601527212,10.25685202289892,7.573017256052546,2,0.0,0.0,0.0,21821.0,21822.0,1.0,1.0,1.0,3.15,3.15,21822.0,21822.0,2.795714285714286,2.795714285714286,1.8571428571428572,1.2857142857142858,3.15,3.15,2.0,1.0,1.91,3.15,3.15,3.15,3.15,3.15,3.15,1.91,3.15,3.15,3.15,3.15,3.15,3.15,0.2480000000000001,0.2480000000000001,-4.440892098500626e-16,-4.440892098500626e-16,0
762,milton canadian champion,31268.0,3.19,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Thursday,31268.0,3.19,,1160.0,milton canadian champion,both,,[nan],,Thursday,31644.0,T,milton,canadian champion,metroland media group ltd.,17.333333333333336,ON,31661.33333333333,metroland media group ltd.,"['milton ,ON, Canada']","[(43.513671, -79.882817)]",,,,,,0.0,milton,0.0,0.0,0,Milton,2013.0,1.0,31644.0,17.333333333333336,31661.33333333333,Thursday,perfect_match,271,202,1,1,1,1,1,1,1,0,1,1,1,['Halton'],0,1,1,2265,3524009,35,ON,24,Halton,9,Milton,11.610306226911783,4.871373226762748,4.900076103529192,10.663872732361751,10.250086907777256,2,0.0,0.0,0.0,31644.0,31661.33333333333,17.333333333333336,1.0,1.0,3.19,3.19,31661.33333333333,31661.33333333333,3.1358333333333337,3.1358333333333337,1.6666666666666667,1.0,3.19,3.19,2.0,1.0,2.865,3.19,3.19,3.19,3.19,3.19,3.19,2.865,3.19,3.19,3.19,3.19,3.19,3.19,0.06500000000000007,0.06500000000000007,-4.440892098500626e-16,-4.440892098500626e-16,0
768,minden times,1262.0,0.52,,176.0,9.0,189.0,3.0,2017,2015.0,2.0,Thursday,1262.0,0.52,,176.0,minden the times,both,,[nan],,Thursday,291.0,T,minden,the times,white pine media corp.,1095.0,ON,1386.0,maple key media,"['minden ,ON, Canada']","[(44.9254436, -78.72493)]",the times,,,,,0.0,minden,0.0,0.0,0,Minden Hills,2016.0,0.0,291.0,1095.0,1386.0,Thursday,perfect_match,273,203,1,1,1,1,1,1,1,1,1,1,1,['Haliburton'],0,0,0,2413,3546015,35,ON,46,Haliburton,15,Minden Hills,8.730367211692958,4.679349584162343,5.019925341003349,10.293737494837812,6.721425700790643,1,291.0,1386.0,1095.0,0.0,0.0,0.0,0.0,0.0,0.52,,1386.0,,0.565,,1.0,0.0,0.52,,1.0,0.0,0.61,0.61,0.52,0.52,0.52,0.52,0.52,,,,,,,,,-0.02699999999999997,,-5.551115123125783e-17,0
776,minto express,,0.97,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Wednesday,,0.97,,1160.0,harriston minto express,both,,[nan],,Wednesday,,T,harriston,minto express,metroland media group ltd.,,ON,,,"['harriston ,ON, Canada']","[(43.9118312, -80.8690127)]",,,,,,0.0,harriston,0.0,0.0,0,Minto,2003.0,0.0,,,,Wednesday,left_only,184,136,1,0,1,0,0,0,0,0,0,0,0,['Wellington'],0,1,1,2261,3523043,35,ON,23,Wellington,43,Minto,9.079206103951382,4.6443908991413725,4.956531035103055,10.411539332752723,6.551080335043404,1,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.97,0.97,,,0.95,0.95,1.0,1.0,,,,,0.89,0.97,0.97,0.97,0.97,,,0.89,0.97,0.97,0.97,0.97,,,0.016000000000000014,0.016000000000000014,,,0
781,mississauga news,121982.0,9.64,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Friday,143491.0,9.64,,1160.0,mississauga news,both,,[nan],,Friday,192469.66666666663,T,mississauga,mississauga news,metroland media group ltd.,0.0,ON,192469.66666666663,metroland media group ltd.,"['mississauga ,ON, Canada']","[(43.5896231, -79.6443879)]",,,,,,0.0,mississauga,0.0,0.0,0,Mississauga,2013.0,1.0,187392.3333333333,0.0,187392.3333333333,Friday,perfect_match,275,204,0,1,0,1,1,1,1,0,1,1,1,['Peel'],0,1,1,2244,3521005,35,ON,21,Peel,5,Mississauga,13.489363433442112,4.616110126026426,4.938781190328272,10.354913429020494,12.203293788079737,5,0.0,0.0,0.0,192469.66666666663,192469.66666666663,0.0,1.0,2.0,9.64,9.64,187392.3333333333,187392.3333333333,8.1275,8.1275,4.25,2.0,9.64,9.64,4.0,2.0,9.53,10.4,7.025,7.025,9.64,9.64,9.64,9.53,10.4,7.025,7.025,9.64,9.64,9.64,-0.31549999999999984,-0.31549999999999984,-1.7763568394002505e-15,-1.7763568394002505e-15,0
788,carleton place almonte canadian gazette,12336.0,0.71,,1160.0,10.0,161.0,10.0,2017,2015.0,2.0,Thursday,12336.0,0.71,,1160.0,carleton placealmonte canadian gazette,both,,[nan],,Thursday,11690.0,T,almonte&carleton%20place,carleton placealmonte canadian gazette,metroland media group ltd.,0.0,ON,11690.0,metroland media group ltd.,"['almonte ,ON, Canada', 'carleton place ,ON, Canada']","[(45.226049, -76.1945277), (45.1403366, -76.1465672)]",,,,,,0.0,almonte carleton place,0.0,0.0,0,Mississippi Mills,2013.0,0.0,11690.0,0.0,11690.0,Thursday,perfect_match,76,58,0,1,0,1,1,1,1,0,1,1,1,"['Lanark', 'Lanark']",0,1,1,2175,3509030,35,ON,9,Lanark,30,Mississippi Mills,9.492733482494353,4.666265285347902,4.973279507552487,10.61611868216876,7.707512194600341,1,0.0,0.0,0.0,11690.0,11690.0,0.0,1.0,1.0,0.71,0.71,11690.0,11690.0,0.725,0.725,1.0,1.0,0.71,0.71,1.0,1.0,0.87,0.61,0.71,0.71,0.71,0.71,0.71,0.87,0.61,0.71,0.71,0.71,0.71,0.71,-0.022000000000000006,-0.022000000000000006,-1.1102230246251565e-16,-1.1102230246251565e-16,0
795,alliston herald,22860.0,3.51,,1160.0,10.0,161.0,10.0,2017,2016.0,1.0,Thursday,22860.0,3.51,,1160.0,alliston herald,both,,[nan],,Thursday,23199.0,T,alliston,alliston herald,metroland media group ltd.,0.0,ON,23199.0,metroland media group ltd.,"['alliston ,ON, Canada']","[(44.1539369, -79.8692321)]",,,,,,0.0,alliston,0.0,0.0,0,New Tecumseth,2013.0,0.0,23199.0,0.0,23199.0,Thursday,perfect_match,12,10,0,1,0,1,1,1,1,0,1,1,1,['Simcoe'],0,1,1,2385,3543007,35,ON,43,Simcoe,7,New Tecumseth,10.444124373873748,4.730039168033961,4.954417614098027,10.555317824459362,8.302761580704049,2,267.0,1279.0,1012.0,23199.0,23199.0,0.0,0.9477489991012338,1.0,2.2649999999999997,3.51,12239.0,23199.0,2.2240909090909087,3.428181818181818,2.8181818181818183,1.0,2.2199999999999998,3.51,2.0,1.0,2.115,2.2649999999999997,2.2649999999999997,2.2649999999999997,2.2649999999999997,2.2649999999999997,2.175,3.21,3.51,3.51,3.51,3.51,3.51,3.51,0.060000000000000095,0.03000000000000003,-4.440892098500626e-16,-0.04500000000000015,0
802,,,,,,,,,2017,,,,,,,,newmarket aurora era banner,,,[nan],,Sunday,22841.5,T,newmarket&aurora,era banner,metroland media group ltd.,0.0,ON,22841.5,metroland media group ltd.,"['newmarket ,ON, Canada', 'aurora ,ON, Canada']","[(44.056258, -79.461708), (43.99973, -79.467545)]",era banner,,,,,0.0,newmarket aurora,0.0,0.0,0,Newmarket,2014.0,1.0,15946.0,0.0,15946.0,Sunday,right_only,299,221,0,1,0,1,1,1,1,0,0,1,1,"['York', 'York']",0,1,1,2238,3519048,35,ON,19,York,48,Newmarket,11.342421800980198,4.6568134191399295,4.939497266262916,10.499490372209587,9.81383633058348,2,0.0,0.0,0.0,22841.5,22841.5,0.0,1.0,1.0,,,15946.0,15946.0,3.5200000000000005,3.5200000000000005,2.3333333333333335,1.3333333333333333,,,2.0,1.0,3.52,3.52,,,,,,3.52,3.52,,,,,,-1.2256862191861727e-15,-1.2256862191861727e-15,,,0
807,,,,,,,,,2017,,,,,,,,snap niagara falls,,,[nan],,Monthly,,T,niagara%20falls,snap niagara falls,snapd inc.,0.0,ON,,snapd inc.,"['niagara falls ,ON, Canada']","[(43.1065603, -79.0639039)]",,,,,,0.0,niagara falls,0.0,0.0,0,Niagara Falls,2015.0,1.0,,0.0,,Monthly,right_only,438,331,0,1,0,1,1,1,0,0,0,0,1,['Niagara'],0,0,0,2275,3526043,35,ON,26,Niagara,43,Niagara Falls,11.387033389742967,4.664382045619937,4.96563792816552,10.28789925144646,9.287301413112312,1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,1.0,0.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,0
814,niagara advance,,0.73,,206.0,9.0,160.0,3.0,2017,2015.0,2.0,Thursday,,0.73,,206.0,niagara advance,both,,[nan],,Thursday,7740.0,T,niagara%20on%20the%20lake,niagara advance,postmedia network inc.,19.0,ON,7759.0,postmedia network inc.,"['niagara on the lake ,ON, Canada']","[(43.2556116, -79.0723264)]",niagara advance,,,,,1.0,niagara on the lake,0.0,0.0,1,Niagara-on-the-Lake,2013.0,0.0,7740.0,19.0,7759.0,Thursday,perfect_match,305,224,1,1,1,1,0,0,0,0,0,0,0,['Niagara'],1,0,1,2276,3526047,35,ON,26,Niagara,47,Niagara-on-the-Lake,9.776278985795086,4.73356340075649,5.007965065540377,10.526963059846754,8.411832675758411,2,0.0,0.0,0.0,14080.5,14099.5,19.0,1.0,2.0,0.73,0.73,7049.75,7049.75,0.73,0.73,2.0,2.0,,,1.0,1.0,0.73,0.73,0.73,0.73,0.73,,,0.73,0.73,0.73,0.73,0.73,,,-1.4099832412739488e-17,-1.4099832412739488e-17,,,1
821,nipigon red rock gazette,501.0,1.15,,412.0,5.0,224.0,4.0,2017,2015.0,2.0,Tuesday,501.0,1.15,,412.0,nipigon red rock gazette,both,,[nan],,Tuesday,,T,nipigon&red%20rock,gazette,lakeshore community publishing,498.0,ON,,lakeshore community publishing,"['nipigon ,ON, Canada', 'red rock ,ON, Canada']","[(49.0155918, -88.2610663), (48.9425393, -88.2592117)]",gazette,lakeshore community publishing ltd.,,,,0.0,nipigon red rock,0.0,0.0,0,Nipigon,2013.0,0.0,,498.0,,Tuesday,perfect_match,312,228,1,1,1,1,1,1,0,1,1,0,1,"['Thunder Bay', 'Thunder Bay']",0,0,0,2605,3558044,35,ON,58,Thunder Bay,44,Nipigon,7.462789157412448,4.612145799724517,4.976733742420574,10.367944577774505,5.501258210544727,1,0.0,0.0,498.0,0.0,0.0,0.0,,0.0,1.15,,,,1.145,,1.0,0.0,1.15,,1.0,0.0,1.13,1.15,1.15,1.15,1.15,1.15,1.15,,,,,,,,,0.004000000000000072,,-1.1102230246251565e-16,0
828,delhi news record,,1.09,,400.0,10.0,287.0,10.0,2017,0.0,2017.0,Thursday,,1.09,,400.0,delhi newsrecord,both,,[nan],,Thursday,0.0,T,delhi,newsrecord,postmedia network inc.,,ON,,postmedia network inc.,"['delhi ,ON, Canada']","[(42.8544957, -80.4983709)]",newsrecord,,,,,0.0,delhi,0.0,0.0,1,Norfolk County,2013.0,1.0,0.0,,,Wednesday,left_imperfect_match,105,78,0,0,0,0,1,1,0,0,1,0,1,['Haldimand-Norfolk'],1,0,1,2283,3528052,35,ON,28,Haldimand-Norfolk,52,Norfolk County,11.068885834882288,4.619073091157083,4.973279507552487,10.385944565501662,8.644706511715198,4,0.0,0.0,2904.0,0.0,0.0,0.0,,2.0,0.9566666666666667,1.125,,,0.9153846153846155,1.0976923076923077,3.4615384615384617,1.8461538461538463,0.8649999999999999,1.11,3.0,1.0,0.8600000000000001,0.8600000000000001,0.9500000000000001,0.9500000000000001,0.9566666666666667,0.865,0.865,1.07,1.07,1.115,1.115,1.125,1.11,1.11,0.01550000000000002,0.02833333333333334,-0.007500000000000062,-0.04583333333333345,1
835,,,,,,,,,2017,,,,,,,,cfb north bay the shield le bouclier,,,[nan],,Monthly,,T,cfb%20north%20bay,the shield le bouclier,department of national defence,0.0,ON,,department of national defence,"['cfb north bay ,ON, Canada']","[(46.3582867, -79.41634872511659)]",,,,,,0.0,cfb north bay,0.0,0.0,0,North Bay,2014.0,1.0,,0.0,,Monthly,right_only,78,60,0,1,0,1,1,1,0,0,0,0,1,['Nipissing'],0,0,0,2443,3548044,35,ON,48,Nipissing,44,North Bay,10.85230355611368,4.565389315976247,4.960744524482791,10.385666757711997,8.941807118363164,2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.9166666666666666,0.9166666666666666,2.25,0.75,,,2.0,0.0,0.85,0.93,0.93,,,,,0.85,0.93,0.93,,,,,0.039999999999999925,0.039999999999999925,,,0
